date,pair,mark_pnl,target_notional,fold_id
2024-03-04,MCO-SPGI,0.0,250000.0,0
2024-03-05,MCO-SPGI,-1837.49267578125,250000.0,0
2024-03-05,PCAR-PH,0.0,250000.0,0
2024-03-06,MCO-SPGI,-3711.5152587890625,250000.0,0
2024-03-06,PCAR-PH,-1602.7707061767578,250000.0,0
2024-03-08,ES-NEE,0.0,250000.0,0
2024-03-11,ES-NEE,703.8183937072754,250000.0,0
2024-03-12,ES-NEE,2397.3709030151367,250000.0,0
2024-03-19,CDNS-WDC,0.0,250000.0,0
2024-03-20,CDNS-WDC,-2288.689769744873,250000.0,0
2024-03-21,CDNS-WDC,3110.855381011963,250000.0,0
2024-03-21,IBM-WDC,0.0,250000.0,0
2024-03-22,CDNS-WDC,4019.740909576416,250000.0,0
2024-03-22,IBM-WDC,-2298.209671020508,250000.0,0
2024-03-25,IBM-WDC,-9304.44937133789,250000.0,0
2024-04-02,MO-PEP,0.0,250000.0,0
2024-04-03,MO-PEP,-1366.533302307129,250000.0,0
2024-04-03,PCAR-PH,0.0,250000.0,0
2024-04-04,MO-PEP,-536.8525924682617,250000.0,0
2024-04-04,PCAR-PH,1493.6807556152344,250000.0,0
2024-04-05,MO-PEP,-1457.912712097168,250000.0,0
2024-04-05,PCAR-PH,-564.4693298339844,250000.0,0
2024-04-08,MO-PEP,-1275.3891487121582,250000.0,0
2024-04-08,PCAR-PH,278.8357696533203,250000.0,0
2024-04-09,MO-PEP,3.964599609375,250000.0,0
2024-04-09,PCAR-PH,-3361.204818725586,250000.0,0
2024-04-10,MO-PEP,-1779.3072471618652,250000.0,0
2024-04-10,PCAR-PH,-1524.1353912353516,250000.0,0
2024-04-10,HBAN-PNC,0.0,250000.0,0
2024-04-11,MO-PEP,-2269.2499046325684,250000.0,0
2024-04-11,PCAR-PH,-1387.4073791503906,250000.0,0
2024-04-11,HBAN-PNC,-367.77976989746094,250000.0,0
2024-04-11,CDNS-IBM,0.0,250000.0,0
2024-04-12,MO-PEP,-2085.6763229370117,250000.0,0
2024-04-12,PCAR-PH,-171.235595703125,250000.0,0
2024-04-12,HBAN-PNC,-1134.531873703003,250000.0,0
2024-04-12,CDNS-IBM,-1140.3807830810547,250000.0,0
2024-04-12,ICE-JPM,0.0,250000.0,0
2024-04-15,PCAR-PH,2697.5867767333984,250000.0,0
2024-04-15,HBAN-PNC,-2230.68239402771,250000.0,0
2024-04-15,CDNS-IBM,1263.470230102539,250000.0,0
2024-04-15,ICE-JPM,6326.287399291992,250000.0,0
2024-04-16,PCAR-PH,1533.2848510742188,250000.0,0
2024-04-16,ICE-JPM,4783.9272537231445,250000.0,0
2024-04-17,PCAR-PH,379.65306091308594,250000.0,0
2024-04-17,ICE-JPM,2071.9619522094727,250000.0,0
2024-04-18,ICE-JPM,3178.6065216064453,250000.0,0
2024-04-18,V-WFC,0.0,250000.0,0
2024-04-18,MO-PEP,0.0,250000.0,0
2024-04-19,V-WFC,-9246.902084350586,250000.0,0
2024-04-19,MO-PEP,-1454.1469192504883,250000.0,0
2024-04-19,AIZ-CBOE,0.0,250000.0,0
2024-04-19,IBM-WDC,0.0,250000.0,0
2024-04-22,V-WFC,-8597.527828216553,250000.0,0
2024-04-22,MO-PEP,-4077.885639190674,250000.0,0
2024-04-22,AIZ-CBOE,1599.4530944824219,250000.0,0
2024-04-22,IBM-WDC,3214.513168334961,250000.0,0
2024-04-23,V-WFC,-5235.190372467041,250000.0,0
2024-04-23,CDNS-WDC,0.0,250000.0,0
2024-04-24,V-WFC,-2417.432346343994,250000.0,0
2024-04-24,CDNS-WDC,-4158.785614013672,250000.0,0
2024-04-24,TXN-ZBRA,0.0,250000.0,0
2024-04-25,V-WFC,644.8738861083984,250000.0,0
2024-04-25,CDNS-WDC,-4540.975494384766,250000.0,0
2024-04-25,TXN-ZBRA,12447.694152832031,250000.0,0
2024-04-26,V-WFC,-234.11405563354492,250000.0,0
2024-04-26,CDNS-WDC,-4279.640960693359,250000.0,0
2024-04-26,TXN-ZBRA,11326.657196044922,250000.0,0
2024-04-29,V-WFC,-3803.152561187744,250000.0,0
2024-04-29,CDNS-WDC,1190.5040283203125,250000.0,0
2024-04-29,TXN-ZBRA,9518.06021118164,250000.0,0
2024-04-30,V-WFC,-6626.01110458374,250000.0,0
2024-04-30,CDNS-WDC,-11449.510986328125,250000.0,0
2024-05-01,V-WFC,-9420.461463928223,250000.0,0
2024-05-01,CDNS-WDC,-11749.344116210938,250000.0,0
2024-05-02,CDNS-WDC,-6397.758483886719,250000.0,0
2024-05-02,AIZ-CBOE,0.0,250000.0,0
2024-05-03,CDNS-WDC,-3856.5693969726562,250000.0,0
2024-05-03,ES-NEE,0.0,250000.0,0
2024-05-06,CDNS-WDC,-4996.35595703125,250000.0,0
2024-05-06,ES-NEE,-4890.925910949707,250000.0,0
2024-05-07,CDNS-WDC,-2565.1482849121094,250000.0,0
2024-05-07,ES-NEE,-2832.4323806762695,250000.0,0
2024-05-07,MTB-SCHW,0.0,250000.0,0
2024-05-08,ES-NEE,-6444.907409667969,250000.0,0
2024-05-08,MTB-SCHW,-3545.4603881835938,250000.0,0
2024-05-23,EXPD-SNA,0.0,250000.0,0
2024-05-23,PCAR-PH,0.0,250000.0,0
2024-05-24,EXPD-SNA,-50.081085205078125,250000.0,0
2024-05-24,PCAR-PH,738.0022888183594,250000.0,0
2024-05-28,EXPD-SNA,-1955.9973449707031,250000.0,0
2024-05-28,PCAR-PH,1311.647361755371,250000.0,0
2024-05-28,MO-PEP,0.0,250000.0,0
2024-05-29,PCAR-PH,3629.4601135253906,250000.0,0
2024-05-29,MO-PEP,-2287.2679138183594,250000.0,0
2024-05-30,PCAR-PH,3496.3875274658203,250000.0,0
2024-05-30,MO-PEP,-4066.9792556762695,250000.0,0
2024-05-31,PCAR-PH,4320.455261230469,250000.0,0
2024-05-31,MO-PEP,-2853.4655227661133,250000.0,0
2024-06-10,FICO-STX,0.0,250000.0,1
2024-06-11,FICO-STX,-4712.522033691406,250000.0,1
2024-06-12,FICO-STX,-313.54852294921875,250000.0,1
2024-06-12,AMP-JPM,0.0,250000.0,1
2024-06-12,FAST-HII,0.0,250000.0,1
2024-06-13,FICO-STX,-5033.269439697266,250000.0,1
2024-06-13,AMP-JPM,3764.7902069091797,250000.0,1
2024-06-13,FAST-HII,-2274.4050254821777,250000.0,1
2024-06-14,FICO-STX,-1406.73681640625,250000.0,1
2024-06-14,FAST-HII,203.2227439880371,250000.0,1
2024-06-17,FICO-STX,-4444.851348876953,250000.0,1
2024-06-17,FAST-HII,-875.312931060791,250000.0,1
2024-06-18,FICO-STX,-3072.867156982422,250000.0,1
2024-06-18,FAST-HII,1245.8992958068848,250000.0,1
2024-06-20,FICO-STX,2609.9585571289062,250000.0,1
2024-06-20,FAST-HII,2121.420021057129,250000.0,1
2024-06-21,FICO-STX,4202.434783935547,250000.0,1
2024-06-21,FAST-HII,2945.674976348877,250000.0,1
2024-06-24,FICO-STX,4206.4638671875,250000.0,1
2024-06-24,CMS-FE,0.0,250000.0,1
2024-06-25,FICO-STX,5033.258117675781,250000.0,1
2024-06-25,BLDR-MAS,0.0,250000.0,1
2024-06-26,BLDR-MAS,3060.3036308288574,250000.0,1
2024-06-27,BLDR-MAS,2652.2840003967285,250000.0,1
2024-06-28,BLDR-MAS,3332.719093322754,250000.0,1
2024-07-01,BLDR-MAS,-1334.3891830444336,250000.0,1
2024-07-01,JKHY-XYZ,0.0,250000.0,1
2024-07-02,BLDR-MAS,-1659.4305534362793,250000.0,1
2024-07-02,JKHY-XYZ,-1783.4857330322266,250000.0,1
2024-07-03,BLDR-MAS,-1315.6203498840332,250000.0,1
2024-07-03,JKHY-XYZ,-1689.2038116455078,250000.0,1
2024-07-05,BLDR-MAS,-487.1783866882324,250000.0,1
2024-07-05,JKHY-XYZ,-9371.865371704102,250000.0,1
2024-07-08,BLDR-MAS,2470.198371887207,250000.0,1
2024-07-08,JKHY-XYZ,1981.0931549072266,250000.0,1
2024-07-09,BLDR-MAS,1942.2674827575684,250000.0,1
2024-07-09,JKHY-XYZ,-5141.530502319336,250000.0,1
2024-07-10,BLDR-MAS,2424.0990562438965,250000.0,1
2024-07-10,DOW-VMC,0.0,250000.0,1
2024-07-11,DOW-VMC,-4175.930282592773,250000.0,1
2024-07-12,DOW-VMC,64.13923645019531,250000.0,1
2024-07-12,ITW-NSC,0.0,250000.0,1
2024-07-12,AMP-JPM,0.0,250000.0,1
2024-07-12,AEP-CMS,0.0,250000.0,1
2024-07-15,DOW-VMC,130.7533721923828,250000.0,1
2024-07-16,DOW-VMC,-3023.4427185058594,250000.0,1
2024-07-16,CF-VMC,0.0,250000.0,1
2024-07-17,CF-VMC,6225.653244018555,250000.0,1
2024-07-18,CF-VMC,5335.828536987305,250000.0,1
