date,pair,mark_pnl,target_notional,fold_id
2024-01-02,AAPL-MSFT,0.0,250000.0,0
2024-01-02,MO-UPS,0.0,250000.0,0
2024-01-03,AAPL-MSFT,-2008.457992553711,250000.0,0
2024-01-03,MO-UPS,341.4827651977539,250000.0,0
2024-01-03,GOOGL-LLY,0.0,250000.0,0
2024-01-04,AAPL-MSFT,-3904.0213317871094,250000.0,0
2024-01-04,MO-UPS,-1595.8272857666016,250000.0,0
2024-01-04,GOOGL-LLY,-386.27642822265625,250000.0,0
2024-01-05,AAPL-MSFT,-4926.374771118164,250000.0,0
2024-01-05,MO-UPS,1401.7359161376953,250000.0,0
2024-01-05,GOOGL-LLY,-2462.198272705078,250000.0,0
2024-01-08,AAPL-MSFT,-2699.312240600586,250000.0,0
2024-01-08,MO-UPS,-447.1940689086914,250000.0,0
2024-01-08,GOOGL-LLY,-3421.2864379882812,250000.0,0
2024-01-09,AAPL-MSFT,-4102.1929931640625,250000.0,0
2024-01-09,MO-UPS,29.89044189453125,250000.0,0
2024-01-09,GOOGL-LLY,-1797.6520080566406,250000.0,0
2024-01-10,AAPL-MSFT,-7149.367706298828,250000.0,0
2024-01-10,GOOGL-LLY,-2818.821044921875,250000.0,0
2024-01-11,AAPL-MSFT,-9347.800888061523,250000.0,0
2024-01-11,GOOGL-LLY,-5187.673400878906,250000.0,0
2024-01-12,GOOGL-LLY,-7720.436370849609,250000.0,0
2024-01-16,GOOGL-LLY,-4450.4000244140625,250000.0,0
2024-01-17,GOOGL-LLY,-2839.195068359375,250000.0,0
2024-01-18,GOOGL-LLY,743.79833984375,250000.0,0
2024-01-19,GOOGL-LLY,555.0228881835938,250000.0,0
2024-02-08,CMCSA-TJX,0.0,250000.0,0
2024-02-09,CMCSA-TJX,1796.3524475097656,250000.0,0
2024-02-12,CMCSA-TJX,5334.966270446777,250000.0,0
2024-02-13,CMCSA-TJX,3056.359489440918,250000.0,0
2024-02-14,CMCSA-TJX,4799.804573059082,250000.0,0
2024-02-15,CMCSA-TJX,2088.1848220825195,250000.0,0
2024-02-16,CMCSA-TJX,-70.61385345458984,250000.0,0
2024-02-16,GOOGL-LLY,0.0,250000.0,0
2024-02-20,CMCSA-TJX,3091.4054412841797,250000.0,0
2024-02-20,GOOGL-LLY,9495.68392944336,250000.0,0
2024-02-20,MA-UNP,0.0,250000.0,0
2024-02-21,CMCSA-TJX,1671.5194473266602,250000.0,0
2024-02-21,MA-UNP,39.46649169921875,250000.0,0
2024-02-22,CMCSA-TJX,-521.8120727539062,250000.0,0
2024-02-22,MA-UNP,4123.882293701172,250000.0,0
2024-02-23,MA-UNP,2784.391357421875,250000.0,0
2024-03-04,CSCO-DIS,0.0,250000.0,0
2024-03-04,LMT-NKE,0.0,250000.0,0
2024-03-04,MO-UPS,0.0,250000.0,0
2024-03-05,CSCO-DIS,2960.204242706299,250000.0,0
2024-03-05,LMT-NKE,-3100.777374267578,250000.0,0
2024-03-05,MO-UPS,3703.1724243164062,250000.0,0
2024-03-06,LMT-NKE,-5248.221221923828,250000.0,0
2024-03-06,JPM-UNP,0.0,250000.0,0
2024-03-07,LMT-NKE,-2818.7715454101562,250000.0,0
2024-03-07,JPM-UNP,-278.0851745605469,250000.0,0
2024-03-08,LMT-NKE,-1235.7894592285156,250000.0,0
2024-03-08,JPM-UNP,1280.2848205566406,250000.0,0
2024-03-11,LMT-NKE,3043.774215698242,250000.0,0
2024-03-11,JPM-UNP,124.78976440429688,250000.0,0
2024-03-12,LMT-NKE,736.6469879150391,250000.0,0
2024-03-12,JPM-UNP,-133.2213134765625,250000.0,0
2024-03-13,LMT-NKE,3790.9632873535156,250000.0,0
2024-03-13,JPM-UNP,-3606.097686767578,250000.0,0
2024-03-14,LMT-NKE,685.4908599853516,250000.0,0
