date,pnl,total_capital,daily_return
2024-01-02,0.0,1000000.0,0.0
2024-01-03,-4871.132644653331,1000000.0,-0.004871132644653331
2024-01-04,-9438.345863342287,995128.8673553467,-0.009484546346671285
2024-01-05,6827.862827300937,985690.5214920044,0.006926984361141919
2024-01-08,1161.7700004578064,992518.3843193053,0.0011705274368842833
2024-01-09,-1877.0189132688838,993680.1543197631,-0.0018889568289243153
2024-01-10,-339.2260360718245,991803.1354064941,-0.00034202960644280633
2024-01-11,-3583.610206604022,991463.9093704224,-0.003614463595431938
2024-01-12,2155.6797294616063,987880.2991638184,0.0021821264492127845
2024-01-16,4087.9158744812094,990035.9788932799,0.004129057894492805
2024-01-17,-3603.2510910034116,994123.8947677611,-0.0036245493242521576
2024-01-18,-2607.010837554877,990520.6436767577,-0.002631960125412225
2024-01-19,-6928.6044654846155,987913.6328392028,-0.007013370638050853
2024-01-22,8943.903049468783,980985.0283737181,0.009117267634854764
2024-01-23,-3254.1028041839777,989928.9314231869,-0.0032872085064790113
2024-01-24,7348.984357833776,986674.828619003,0.007448233343623212
2024-01-25,0.0,994023.8129768367,0.0
2024-01-26,0.0,994023.8129768367,0.0
2024-01-29,0.0,994023.8129768367,0.0
2024-01-30,0.0,994023.8129768367,0.0
2024-01-31,0.0,994023.8129768367,0.0
2024-02-01,0.0,994023.8129768367,0.0
2024-02-02,0.0,994023.8129768367,0.0
2024-02-05,0.0,994023.8129768367,0.0
2024-02-06,0.0,994023.8129768367,0.0
2024-02-07,1462.7223205566872,994023.8129768367,0.0014715163776370943
2024-02-08,-9822.981903076152,995486.5352973933,-0.009867518599979475
2024-02-09,22786.01525878891,985663.5533943172,0.023117437162326837
2024-02-12,15339.808368682805,1008449.5686531061,0.015211279617255213
2024-02-13,4593.71409606949,1023789.377021789,0.0044869718314841656
2024-02-14,-557.2736968993817,1028383.0911178584,-0.0005418930957855617
2024-02-15,2093.3354492186977,1027825.817420959,0.0020366636192028498
2024-02-16,0.0,1029919.1528701778,0.0
2024-02-20,0.0,1029919.1528701778,0.0
2024-02-21,0.0,1029919.1528701778,0.0
2024-02-22,0.0,1029919.1528701778,0.0
2024-02-23,0.0,1029919.1528701778,0.0
2024-02-26,0.0,1029919.1528701778,0.0
2024-02-27,0.0,1029919.1528701778,0.0
2024-02-28,0.0,1029919.1528701778,0.0
2024-02-29,0.0,1029919.1528701778,0.0
2024-03-01,0.0,1029919.1528701778,0.0
2024-03-04,0.0,1029919.1528701778,0.0
2024-03-05,0.0,1029919.1528701778,0.0
2024-03-06,0.0,1029919.1528701778,0.0
2024-03-07,0.0,1029919.1528701778,0.0
2024-03-08,0.0,1029919.1528701778,0.0
2024-03-11,-2169.689941406247,1029919.1528701778,-0.0021066604454920146
2024-03-12,4069.1312255858948,1027749.4629287715,0.003959263782040923
2024-03-13,-3298.7293701172057,1031818.5941543574,-0.0031970051604087724
2024-03-14,-6474.404296875044,1028519.8647842403,-0.006294875304361014
2024-03-15,-8606.4895324707,1022045.4604873653,-0.008420848059309094
2024-03-18,-1470.4704971312028,1013438.9709548946,-0.0014509709408013771
2024-03-19,79.93815612797027,1011968.5004577633,7.899273158384901e-05
2024-03-20,-6703.161743164049,1012048.4386138913,-0.006623360589681604
2024-03-21,-12786.956008911106,1005345.2768707272,-0.012718969594915919
2024-03-22,-1.101961101104072e-10,992558.320861816,-1.1102230246251565e-16
2024-03-25,0.0,992558.3208618159,0.0
2024-03-26,0.0,992558.3208618159,0.0
2024-03-27,0.0,992558.3208618159,0.0
2024-03-28,0.0,992558.3208618159,0.0
2024-04-01,0.0,1000000.0,0.0
2024-04-02,0.0,1000000.0,0.0
2024-04-03,72.50141906767205,1000000.0,7.250141906767205e-05
2024-04-04,-2371.9102478026816,1000072.5014190676,-0.0023717382934107523
2024-04-05,-2823.374969482394,997700.5911712649,-0.002829882025195407
2024-04-08,2962.498069763154,994877.2162017825,0.002977752451778226
2024-04-09,3416.8470001220817,997839.7142715456,0.0034242443463141647
2024-04-10,-330.4679336547801,1001256.5612716677,-0.0003300532015840796
2024-04-11,3813.6830902096626,1000926.0933380129,0.003810154531481258
2024-04-12,-2952.9322357174933,1004739.7764282225,-0.002939002023205406
2024-04-15,7082.868377685444,1001786.844192505,0.007070234969390743
2024-04-16,23296.50105285654,1008869.7125701904,0.02309168444903209
2024-04-17,-882.3282318117227,1032166.213623047,-0.0008548315379502958
2024-04-18,-3608.3995742796283,1031283.8853912352,-0.003498939162528192
2024-04-19,-11404.621269225936,1027675.4858169556,-0.011097492765588135
2024-04-22,-1292.7696838378818,1016270.8645477296,-0.001272071973069111
2024-04-23,4217.989746093836,1014978.0948638917,0.004155744609108503
2024-04-24,-8312.290039062522,1019196.0846099856,-0.008155731919087361
2024-04-25,30285.334259033145,1010883.7945709231,0.029959263786484946
2024-04-26,-5702.2811737060465,1041169.1288299563,-0.005476805848166233
2024-04-29,-7756.208282470691,1035466.8476562502,-0.0074905423578037755
2024-04-30,4706.445465087963,1027710.6393737795,0.0045795433897188875
2024-05-01,17747.697006225702,1032417.0848388675,0.017190433272416872
2024-05-02,-4517.493545532267,1050164.7818450932,-0.0043016997176340555
2024-05-03,-5879.569229125973,1045647.288299561,-0.005622899131395798
2024-05-06,1466.7729644774956,1039767.719070435,0.0014106736894936578
2024-05-07,5750.5386810302825,1041234.4920349126,0.0055228084788008225
2024-05-08,7698.954116821177,1046985.0307159428,0.007353451951033652
2024-05-09,14886.949462890621,1054683.9848327641,0.014115080608957165
2024-05-10,-1277.2946777344057,1069570.9342956548,-0.0011942122179821046
2024-05-13,-8687.87472534176,1068293.6396179204,-0.008132478190592818
2024-05-14,-1629.8544311523438,1059605.7648925786,-0.0015381705962288494
2024-05-15,1106.1442642214436,1057975.9104614262,0.0010455287812167757
2024-05-16,-2682.8416595458475,1059082.0547256477,-0.002533176393250125
2024-05-17,5592.773994445751,1056399.2130661018,0.0052941860664712515
2024-05-20,-371.3079833984027,1061991.9870605476,-0.00034963350752403866
2024-05-21,-4897.769096374464,1061620.6790771491,-0.004613483132819174
2024-05-22,23040.674476623426,1056722.9099807746,0.021803894151440906
2024-05-23,-7726.284198761021,1079763.5844573982,-0.00715553322039808
2024-05-24,1442.5174217222395,1072037.3002586372,0.0013455851035912847
2024-05-28,-25292.144309997508,1073479.8176803594,-0.023560894106654295
2024-05-29,-16762.55047225951,1048187.6733703618,-0.015991936270687956
2024-05-30,9457.955020904616,1031425.1228981023,0.009169793144391924
2024-05-31,13135.01732254016,1040883.0779190069,0.012619109294004893
2024-06-03,-4831.805248260526,1054018.095241547,-0.004584176751873725
2024-06-04,1864.8084030152304,1049186.2899932866,0.001777385408864962
2024-06-05,-935.6654930114892,1051051.0983963017,-0.0008902188432504676
2024-06-06,1293.209030151327,1050115.4329032903,0.0012314922623086755
2024-06-07,73.60907745375995,1051408.6419334416,7.000996046446772e-05
2024-06-10,0.0,1051482.2510108955,0.0
2024-06-11,0.0,1051482.2510108955,0.0
2024-06-12,0.0,1051482.2510108955,0.0
2024-06-13,-29.86654663091514,1051482.2510108955,-2.8404232788714623e-05
2024-06-14,3177.960845947243,1051452.3844642646,0.0030224486556911234
2024-06-17,-5154.7902069092,1054630.3453102119,-0.0048877696624526346
2024-06-18,-7397.930236816272,1049475.5551033027,-0.0070491687022553595
2024-06-20,3535.0576782225517,1042077.6248664864,0.003392317034611958
2024-06-21,1087.9317932127788,1045612.682544709,0.0010404730273212426
2024-06-24,3716.181320190355,1046700.6143379217,0.003550376553988155
2024-06-25,3685.828826904366,1050416.795658112,0.003508920308719077
2024-06-26,2192.042373657301,1054102.6244850163,0.0020795341200561257
2024-06-27,-4393.264526366993,1056294.6668586736,-0.004159127811780183
2024-06-28,-3392.350784301924,1051901.4023323066,-0.0032249703030914345
2024-07-01,0.0,1000000.0,0.0
2024-07-02,-4171.940368652316,1000000.0,-0.004171940368652316
2024-07-03,-3567.2391967774224,995828.0596313477,-0.003582183854206722
2024-07-05,4489.679138183503,992260.8204345702,0.004524696577475673
2024-07-08,-541.8173217773242,996750.4995727537,-0.0005435836972337293
2024-07-09,1449.234252929588,996208.6822509763,0.0014547496711783126
2024-07-10,-650.3106994627954,997657.9165039059,-0.0006518373569787128
2024-07-11,6630.410034179623,997007.6058044431,0.006650310384372471
2024-07-12,3830.835998535133,1003638.0158386227,0.003816949874436703
2024-07-15,-6056.340835571238,1007468.8518371579,-0.006011442263973987
2024-07-16,-14385.41764831547,1001412.5110015866,-0.014365126748743684
2024-07-17,-6562.500400543238,987027.0933532711,-0.006648754066363227
2024-07-18,7674.853797912571,980464.5929527279,0.007827772520371479
2024-07-19,5806.3607635498365,988139.4467506405,0.005876054015091947
2024-07-22,2781.6267700195185,993945.8075141903,0.002798569850579913
2024-07-23,100.95535278300775,996727.4342842099,0.00010128682055943194
2024-07-24,4527.981342315441,996828.3896369928,0.004542388027255484
2024-07-25,-12688.15093612668,1001356.3709793083,-0.012670964407724195
2024-07-26,-3814.096343994175,988668.2200431816,-0.0038578122232224565
2024-07-29,-6457.608398437662,984854.1236991874,-0.006556918677643742
2024-07-30,-7579.24765014634,978396.5153007498,-0.0077466012313183175
2024-07-31,-887.4742889405953,970817.2676506034,-0.000914151734330293
2024-08-01,3569.2056121825617,969929.7933616629,0.003679859755428394
2024-08-02,-13134.942138671859,973498.9989738455,-0.01349250708271632
2024-08-05,-11626.86415100117,960364.0568351736,-0.012106725640396053
2024-08-06,5821.94943237294,948737.1926841724,0.006136524927310427
2024-08-07,-8584.44625854496,954559.1421165454,-0.008993100458407066
2024-08-08,7827.116088867363,945974.6958580004,0.008274128391741131
2024-08-09,-10333.397979736317,953801.8119468678,-0.010833904748664858
2024-08-12,1572.3424987793926,943468.4139671315,0.001666555525868585
2024-08-13,-2834.8513336181877,945040.7564659109,-0.002999713307835994
