date,pnl,total_capital,daily_return
2024-01-02,0.0,1000000.0,0.0
2024-01-03,4501.538101196356,1000000.0,0.004501538101196356
2024-01-04,0.0,1004501.5381011964,0.0
2024-01-05,-406.0861816407439,1004501.5381011964,-0.00040426636121271287
2024-01-08,3106.4050292969,1004095.4519195557,0.0030937347872239673
2024-01-09,-3035.7539062500264,1007201.8569488525,-0.0030140471696967763
2024-01-10,-1333.744422912649,1004166.1030426025,-0.0013282109591943314
2024-01-11,-1428.7077636718934,1002832.3586196899,-0.0014246725800096671
2024-01-12,631.9975061415981,1001403.6508560181,0.0006311116457398125
2024-01-16,-9616.839740753097,1002035.6483621596,-0.00959730300660655
2024-01-17,-5298.828477859463,992418.8086214066,-0.005339306784421183
2024-01-18,1275.4789457321106,987119.980143547,0.0012921214962609007
2024-01-19,-437.44880771640015,988395.4590892792,-0.0004425848011477828
2024-01-22,-482.3256196975705,987958.0102815628,-0.00048820457416010044
2024-01-23,-6421.327400207761,987475.6846618652,-0.006502770144063419
2024-01-24,1633.8072538376068,981054.3572616575,0.0016653585418018313
2024-01-25,22416.89324378957,982688.1645154951,0.02281180750237488
2024-01-26,1101.0599489212007,1005105.0577592846,0.0010954675239380762
2024-01-29,-11851.92335224153,1006206.1177082058,-0.011778822592766747
2024-01-30,6091.740150451782,994354.1943559643,0.006126328208830412
2024-01-31,6270.056068420344,1000445.9345064161,0.006267261280354708
2024-02-01,1839.6076354981312,1006715.9905748364,0.0018273352690540978
2024-02-02,-1616.70474243166,1008555.5982103345,-0.0016029902023254605
2024-02-05,-5242.718650817858,1006938.8934679029,-0.0052065906728082645
2024-02-06,209.13576507575505,1001696.174817085,0.00020878163492432655
2024-02-07,-2791.9521274567173,1001905.3105821608,-0.002786642707617193
2024-02-08,0.0,999113.3584547042,0.0
2024-02-09,0.0,999113.3584547042,0.0
2024-02-12,0.0,999113.3584547042,0.0
2024-02-13,0.0,999113.3584547042,0.0
2024-02-14,0.0,999113.3584547042,0.0
2024-02-15,0.0,999113.3584547042,0.0
2024-02-16,0.0,999113.3584547042,0.0
2024-02-20,0.0,999113.3584547042,0.0
2024-02-21,0.0,999113.3584547042,0.0
2024-02-22,0.0,999113.3584547042,0.0
2024-02-23,0.0,999113.3584547042,0.0
2024-02-26,0.0,999113.3584547042,0.0
2024-02-27,0.0,999113.3584547042,0.0
2024-02-28,0.0,999113.3584547042,0.0
2024-02-29,0.0,999113.3584547042,0.0
2024-03-01,0.0,999113.3584547042,0.0
2024-03-04,0.0,999113.3584547042,0.0
2024-03-05,0.0,999113.3584547042,0.0
2024-03-06,1069.6253585815,999113.3584547042,0.0010705745744765682
2024-03-07,-1988.038429260211,1000182.9838132857,-0.00198767471696093
2024-03-08,-4202.655158996546,998194.9453840255,-0.004210254899036481
2024-03-11,11626.576354980532,993992.2902250289,0.01169684762076817
2024-03-12,5172.150817871034,1005618.8665800095,0.005143251573492157
2024-03-13,-10957.503540039112,1010791.0173978804,-0.010840523264885604
2024-03-14,4455.587799072373,999833.5138578414,0.004456329716215013
2024-03-15,-476.6066436767828,1004289.1016569138,-0.00047457115972926456
2024-03-18,945.0783767699966,1003812.495013237,0.0009414889548247096
2024-03-19,7571.145820617618,1004757.573390007,0.0075352960964234494
2024-03-20,-7977.515480041541,1012328.7192106247,-0.007880360725379898
2024-03-21,-8261.226150512659,1004351.2037305832,-0.008225435604425013
2024-03-22,0.0,996089.9775800705,0.0
2024-03-25,0.0,996089.9775800705,0.0
2024-03-26,0.0,996089.9775800705,0.0
2024-03-27,0.0,996089.9775800705,0.0
2024-03-28,0.0,996089.9775800705,0.0
2024-04-01,0.0,1000000.0,0.0
2024-04-02,0.0,1000000.0,0.0
2024-04-03,31.12155151363538,1000000.0,3.112155151363538e-05
2024-04-04,-3743.9920043945453,1000031.1215515137,-0.003743875489180648
2024-04-05,-2037.513381958061,996287.1295471191,-0.0020451065978180916
2024-04-08,4700.678115844715,994249.6161651611,0.004727865155206512
2024-04-09,-6882.27568054195,998950.2942810059,-0.006889507636108627
2024-04-10,-5875.471801757822,992068.0186004639,-0.0059224485535240845
2024-04-11,-1.0948936721696457e-10,986192.546798706,-1.1102230246251565e-16
2024-04-12,0.0,986192.5467987059,0.0
2024-04-15,0.0,986192.5467987059,0.0
2024-04-16,0.0,986192.5467987059,0.0
2024-04-17,-1733.4358062744,986192.5467987059,-0.0017577052391050119
2024-04-18,-5158.711051940943,984459.1109924315,-0.0052401476042417405
2024-04-19,2512.667549133206,979300.3999404906,0.0025657781302712572
2024-04-22,-5346.575325012259,981813.0674896238,-0.005445614345593097
2024-04-23,1999.9699859619984,976466.4921646116,0.0020481706254236176
2024-04-24,-4029.8124465942565,978466.4621505736,-0.00411849828530364
2024-04-25,2611.961212158145,974436.6497039794,0.002680483346918061
2024-04-26,199.84517669674582,977048.6109161375,0.00020453964568800664
2024-04-29,2055.968467712386,977248.4560928342,0.0021038339379244597
2024-04-30,-2641.3541946410965,979304.4245605466,-0.0026971737576151344
2024-05-01,874.4488525389739,976663.0703659055,0.000895343418904293
2024-05-02,0.0,977537.5192184445,0.0
2024-05-03,0.0,977537.5192184445,0.0
2024-05-06,0.0,977537.5192184445,0.0
2024-05-07,0.0,977537.5192184445,0.0
2024-05-08,0.0,977537.5192184445,0.0
2024-05-09,0.0,977537.5192184445,0.0
2024-05-10,0.0,977537.5192184445,0.0
2024-05-13,0.0,977537.5192184445,0.0
2024-05-14,0.0,977537.5192184445,0.0
2024-05-15,0.0,977537.5192184445,0.0
2024-05-16,6024.814224243443,977537.5192184445,0.006163256249295035
2024-05-17,-448.12564086936953,983562.3334426879,-0.00045561488645140535
2024-05-20,3981.7795562745127,983114.2078018185,0.004050169883291099
2024-05-21,3224.204786300744,987095.987358093,0.0032663538577744067
2024-05-22,3711.5302677154687,990320.1921443938,0.003747808332251301
2024-05-23,8118.367498397931,994031.7224121093,0.008167111084441014
2024-05-24,-3319.1007385253756,1002150.0899105072,-0.003311979684422095
2024-05-28,-9921.271560668942,998830.9891719818,-0.009932883208693344
2024-05-29,-1438.226799011065,988909.7176113129,-0.0014543560179437476
2024-05-30,4488.9512023925945,987471.4908123018,0.004545904610066208
2024-05-31,3192.361427307138,991960.4420146943,0.0032182346110731785
2024-06-03,27.628570556556525,995152.8034420015,2.7763143972459048e-05
2024-06-04,-1280.9296264648292,995180.432012558,-0.0012871330517164603
2024-06-05,5630.306243896477,993899.5023860931,0.005664864737711994
2024-06-06,-108.58027648922894,999529.8086299896,-0.00010863135401439905
2024-06-07,6197.56550598155,999421.2283535004,0.0062011545584155225
