A,B,mech,recent_sh,recent_ret,recent_vol,recent_mdd,hist_sh,hist_ret,hist_vol,hist_mdd,joined_sh,joined_ret,rejected_entries,score,recent_rank,hist_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
core-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,B,-0.13865874230769917,-0.011922723905156474,0.11686421401692834,-0.17950045071927617,-0.38516636725974795,-0.021770918573925768,0.053435855472750614,-0.16747666710522036,-0.25304197112499677,-0.02036252811904853,0,-0.38516636725974795,473,411,442.0,399,488,445
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,B,0.3767650314932257,0.039776943754581184,0.1033552094430831,-0.12285610182714413,-0.8279060716559568,-0.058627883759699295,0.06999620904617751,-0.25812244122416794,-0.40297772610361793,-0.034305920425770055,0,-0.8279060716559568,336,479,407.5,478,460,480
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,B,0.16531681054552474,0.021759738024840235,0.11508698052977731,-0.15814955422047697,-0.7817364137840742,-0.04801590828429647,0.06058193138649076,-0.19894090047112845,-0.38213967216911504,-0.031744641533456866,0,-0.7817364137840742,422,473,447.5,472,490,479
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,B,0.07354402717094839,0.012520997560749004,0.09773517379359656,-0.14158738102363422,-0.9340687364661766,-0.05703935585191655,0.06087361176679089,-0.26520121792334583,-0.5471377564020182,-0.04021403628504241,0,-0.9340687364661766,445,486,465.5,486,496,493
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,B,0.13940620400997825,0.023855865780460395,0.1119836558374399,-0.15996127070725444,-1.002708898590965,-0.053119098193788905,0.05301729501363075,-0.22664342959207862,-0.4816731424361584,-0.034992288715082684,0,-1.002708898590965,431,491,461.0,491,494,488
core-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,B,0.1630909148269857,0.021665574421156686,0.13551000753521467,-0.18882930417993773,-0.8429259304223459,-0.07152439706581337,0.08384493445443231,-0.3320944501307256,-0.4585754239863699,-0.048873560238406034,0,-0.8429259304223459,423,482,452.5,481,492,485
core-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,B,-0.13045816358822146,-0.013285333015974964,0.1155982768906004,-0.1936433322214747,-0.49792650345971856,-0.033383409111385265,0.0640472765687695,-0.15571996430216284,-0.3351483118022786,-0.02920312170455388,0,-0.49792650345971856,470,439,454.5,431,493,469
core-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,B,0.3984504649128636,0.04685343024486457,0.12183044269687919,-0.13520649406369759,-0.7415477755652453,-0.05504382919454409,0.07275797150742697,-0.2811279196087303,-0.3044087622065527,-0.029879487150297247,0,-0.7415477755652453,327,470,398.5,468,444,460
core-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,B,0.21442211921793028,0.020618095128422654,0.09620508230031855,-0.12541730438545823,-0.8404544974339273,-0.04824113351037007,0.05688751085518502,-0.2211166517873353,-0.4258063037709701,-0.030875804433425656,0,-0.8404544974339273,401,481,441.0,480,487,482
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_noscreen,B,0.2209368957063853,0.026702395179217443,0.13143507009224195,-0.16385646320200914,0.1327244664398145,0.007845248679845707,0.08827932810840448,-0.14868748073505633,0.1679334598446975,0.012541890282503609,0,0.1327244664398145,397,177,287.0,147,321,234
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,B,0.3627144697275564,0.04705575649202589,0.12067989690380446,-0.14793581349852916,-0.21748969874385093,-0.017510137552282368,0.06992893447906308,-0.1605124621582874,0.0035954840635895728,-0.0024253887577467825,0,-0.21748969874385093,341,331,336.0,318,391,334
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,B,0.8243025145958367,0.09948585546031934,0.12171463881240029,-0.1121455026297121,-0.08372821862090751,-0.008453439993639122,0.07110116041514394,-0.14311416045981384,0.2545801523526139,0.01882540948391953,0,-0.08372821862090751,137,279,208.0,262,175,192
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,B,0.29149064453428336,0.03938500604815511,0.11902852827126197,-0.16214473246704103,-0.4054113521341369,-0.025010079628818627,0.05826424794322844,-0.15845520169852112,-0.09968384101660901,-0.009608623946109951,0,-0.4054113521341369,369,417,393.0,405,436,379
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,B,0.7563100771209221,0.09263411117711591,0.1161855659003314,-0.1124141982600209,-0.2962015425392948,-0.030132640155626778,0.08969356360683088,-0.20124207118056736,0.040878760011975025,-3.270218846758155e-05,0,-0.2962015425392948,166,366,266.0,352,287,316
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,B,1.186130435994011,0.12251595996715907,0.1006259208028487,-0.08181043542096252,0.2866601653933606,0.02185005631854553,0.09038009186486641,-0.1650345440861698,0.5282504563696283,0.046412276491438885,0,0.2866601653933606,31,110,70.5,80,20,56
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,B,1.2455412664116898,0.11976659889354106,0.0945573587217497,-0.06974142652244564,0.299053158454286,0.019428885663345774,0.07338001390467905,-0.15697057849334672,0.589374718942198,0.04473510751348919,0,0.299053158454286,21,105,63.0,75,14,33
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,B,0.7391726455034379,0.07470838689368367,0.09515805844907341,-0.08329169258008091,0.3153588447147876,0.017957213594808064,0.06271853276892385,-0.12244306854590392,0.461193540783962,0.03200387190812237,0,0.3153588447147876,176,101,138.5,70,82,85
core-2m/same_sector_slide3m_bd7,core-2m/same_sector_slide1m_noscreen,B,0.9444923410193474,0.08379386151312036,0.08575971502230097,-0.07572792279951582,-0.6245195815713482,-0.03934536783595943,0.061254463095057755,-0.2475972586001819,-0.0874245208826438,-0.007914371182425484,0,-0.6245195815713482,86,457,271.5,454,294,370
core-2m/same_sector_slide3m_bd7,core-2m/same_sector_slide1m_bd7,B,0.8996759549319904,0.07206824343549009,0.07641114242586805,-0.08341175524918398,-0.6457461054469117,-0.03471491565879603,0.05256246174792183,-0.17681209632932393,-0.13507736319009891,-0.00932982612483888,0,-0.6457461054469117,110,463,286.5,461,319,397
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_noscreen,B,0.17120229754088684,0.02479499833617569,0.12142182520447943,-0.17872875074154476,-0.47737661976665013,-0.13771425013967686,0.23080654606289364,-0.5076445322161436,-0.3556460571422931,-0.09820700908448543,0,-0.47737661976665013,419,433,426.0,425,476,477
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,B,0.07622470769366418,0.01307120670184283,0.11871929456382375,-0.14102652796354387,-0.3526988366410033,-0.12647121743626888,0.25246949392720874,-0.46433963751749985,-0.273622307885925,-0.09242131920678828,0,-0.3526988366410033,443,395,419.0,383,469,451
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_noscreen,B,0.8030976495423626,0.07694543986970306,0.09851844836722731,-0.1361109195244885,-0.8966778833093724,-0.06480544824692847,0.07177547701492645,-0.3035418535331579,-0.33226249673899166,-0.029324034520161656,0,-0.8966778833093724,146,485,315.5,485,367,468
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_bd7,B,0.08282353225285788,0.0055870861934048,0.08970385585525997,-0.1143226299046239,-0.3682944728531919,-0.03614019135974711,0.08846803968392387,-0.19338083484252644,-0.25181357318990655,-0.026018505500280332,0,-0.3682944728531919,439,403,421.0,391,471,444
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_noscreen,B,0.5514951024435562,0.052013135374055296,0.09453552661642933,-0.1375897005079353,-0.10786346253813527,-0.012538978654446531,0.08429578280239881,-0.23658649404036403,0.08389992138415175,0.003806196460533551,0,-0.10786346253813527,253,285,269.0,267,291,287
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_bd7,B,0.4554371427125775,0.04306891309132059,0.08065651132226366,-0.0893728591262303,0.0187694324900578,-0.0008667281489675993,0.0646262619787836,-0.1400970372485707,0.16410926476569834,0.00995960490735175,0,0.0187694324900578,305,230,267.5,205,288,245
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,B,0.2699432229691697,0.020367164434646166,0.0883311062162936,-0.1536132248416561,0.06285857357503286,0.0019644705657917427,0.05756909872985211,-0.15671978475510684,0.1309450888500741,0.0065156378351710394,0,0.06285857357503286,376,206,291.0,180,329,263
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,B,0.0670206037023171,0.008398050509308997,0.0705784904464506,-0.11836979192987211,-0.29892453815329634,-0.01454474941988837,0.045541431712913666,-0.12417427780491463,-0.1504670756562518,-0.008696741622527848,0,-0.29892453815329634,446,367,406.5,353,459,406
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_noscreen,B,-0.2132932303494897,-0.023100189026733765,0.10147779788145384,-0.16075873692548442,-0.07506822536202501,-0.013693213359967205,0.10759597061759016,-0.16865758498393768,-0.11209430968207801,-0.01704450963213431,0,-0.2132932303494897,478,276,377.0,315,424,387
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,B,-0.3225350414962033,-0.02626699540802533,0.09235002740667747,-0.14257744184579296,0.5735900660873455,0.04540462436856352,0.08340531943785967,-0.1007306535786956,0.314308356048845,0.024008738321157085,0,-0.3225350414962033,481,38,259.5,368,272,157
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,B,0.14524857906779914,0.011845648423713074,0.08351352349081131,-0.10562348766415904,-0.5376415230676239,-0.03469343846286743,0.06209965409463926,-0.2097548484165096,-0.3120184688310865,-0.02308410389707387,0,-0.5376415230676239,430,444,437.0,438,483,463
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,B,-0.033245202567642705,-0.000101423920498811,0.07759238822159097,-0.11386872056012479,0.021242019643384014,-2.515630342647679e-05,0.04374530189952297,-0.11127929493762867,0.0070016788408119625,-0.0005092201761370152,0,-0.033245202567642705,457,228,342.5,234,395,333
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,B,0.6469250180808405,0.04798444126516068,0.0650330893994614,-0.060774884048964986,-1.092795608731619,-0.049756735175482625,0.045742019824191814,-0.20193961915659597,-0.5216776524779385,-0.026991801517622836,0,-1.092795608731619,212,495,353.5,495,405,491
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,B,0.9403299307673677,0.07138115089380545,0.07551946878225874,-0.06901530950989132,-0.9739840223649967,-0.040158188080831936,0.041207363511328886,-0.13401786230120405,-0.22860768043716043,-0.013170216150123593,0,-0.9739840223649967,90,490,290.0,490,327,436
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,B,0.3860194962831209,0.029077723041885228,0.061673323089855375,-0.0757802724835378,-0.9707239527680922,-0.037125631938330406,0.03821801943277619,-0.1751444835648186,-0.4934728752447576,-0.022201616735607853,0,-0.9707239527680922,333,489,411.0,489,462,489
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,B,0.42270475663278023,0.03439489753924223,0.08261571151379933,-0.08366158611037848,-1.0399318781389886,-0.033802227591873346,0.03255393684433746,-0.12250906608294154,-0.34327030834864325,-0.017817782489064137,0,-1.0399318781389886,316,493,404.5,493,456,473
