date,pnl,total_capital,daily_return
2024-02-01,0.0,1000000.0,0.0
2024-02-02,-6047.048740386973,1000000.0,-0.006047048740386973
2024-02-05,0.0,993952.951259613,0.0
2024-02-06,0.0,993952.951259613,0.0
2024-02-07,0.0,993952.951259613,0.0
2024-02-08,0.0,993952.951259613,0.0
2024-02-09,0.0,993952.951259613,0.0
2024-02-12,0.0,993952.951259613,0.0
2024-02-13,0.0,993952.951259613,0.0
2024-02-14,0.0,993952.951259613,0.0
2024-02-15,0.0,993952.951259613,0.0
2024-02-16,-301.96490478517654,993952.951259613,-0.00030380201034918564
2024-02-20,994.7550048827369,993650.9863548279,0.001001111072743921
2024-02-21,2884.5638427734975,994645.7413597106,0.0029000916837287334
2024-02-22,0.0,997530.3052024841,0.0
2024-02-23,0.0,997530.3052024841,0.0
2024-02-26,0.0,997530.3052024841,0.0
2024-02-27,0.0,997530.3052024841,0.0
2024-02-28,0.0,997530.3052024841,0.0
2024-02-29,0.0,997530.3052024841,0.0
2024-03-01,0.0,1997530.3052024841,0.0
2024-03-04,0.0,1997530.3052024841,0.0
2024-03-05,0.0,1997530.3052024841,0.0
2024-03-06,4188.169647216883,1997530.3052024841,0.0020966738959148556
2024-03-07,-9921.886840820272,2001718.474849701,-0.004956684451626125
2024-03-08,-11.234634399390627,1991796.5880088806,-5.640452678263417e-06
2024-03-11,-4310.478363037147,1991785.3533744812,-0.002164127954718784
2024-03-12,-4687.197372436597,1987474.875011444,-0.002358368113916211
2024-03-13,1039.8944702147787,1982787.6776390076,0.000524460829539261
2024-03-14,8712.755691528346,1983827.5721092224,0.004391891621036837
2024-03-15,8731.433563232387,1992540.3278007507,0.004382061151489783
2024-03-18,-2931.044921875049,2001271.7613639832,-0.00146459115571459
2024-03-19,-6479.8826751709075,1998340.716442108,-0.003242631560201526
2024-03-20,-4073.1358032225976,1991860.833766937,-0.002044889750414755
2024-03-21,10266.540313720565,1987787.6979637144,0.005164807249907819
2024-03-22,-8940.831161499089,1998054.2382774348,-0.004474768997866229
2024-03-25,-2005.1656951904686,1989113.4071159358,-0.0010080700718305485
2024-03-26,20115.023086548,1987108.2414207454,0.010122761642901814
2024-03-27,-2013.4131164551027,2007223.2645072932,-0.0010030837884640246
2024-03-28,536.715240478558,2005209.8513908382,0.0002676603848252021
2024-04-01,10273.616897582866,3005746.5666313167,0.0034179917267931864
2024-04-02,-9127.503692626866,3016020.1835288997,-0.003026340388063058
2024-04-03,5382.984573364162,3006892.6798362727,0.001790215064695049
2024-04-04,16046.221433639434,3012275.664409637,0.005326943222105226
2024-04-05,2580.4254732132704,3028321.8858432765,0.0008520974884724702
2024-04-08,19150.694512367278,3030902.3113164897,0.006318479629272203
2024-04-09,931.7438049316371,3050053.005828857,0.0003054844631063827
2024-04-10,4306.546112060561,3050984.7496337886,0.001411526594020989
2024-04-11,6559.523151397526,3055291.295745849,0.002146938709422217
2024-04-12,993.9029884339758,3061850.818897247,0.00032460856103758146
2024-04-15,4255.086650848466,3062844.721885681,0.0013892596710644754
2024-04-16,2245.055805206358,3067099.8085365295,0.0007319800284809085
2024-04-17,36.3833312987343,3069344.864341736,1.1853777567134742e-05
2024-04-18,-1967.8710327148913,3069381.2476730347,-0.0006411295547618196
2024-04-19,2.1891790212600848e-10,3067413.37664032,7.136889465018411e-17
2024-04-22,0.0,3067413.37664032,0.0
2024-04-23,0.0,3067413.37664032,0.0
2024-04-24,0.0,3067413.37664032,0.0
2024-04-25,0.0,3067413.37664032,0.0
2024-04-26,0.0,3067413.37664032,0.0
2024-04-29,0.0,3067413.37664032,0.0
2024-04-30,0.0,3067413.37664032,0.0
2024-05-01,0.0,3081494.794200897,0.0
2024-05-02,0.0,3081494.794200897,0.0
2024-05-03,0.0,3081494.794200897,0.0
2024-05-06,0.0,3081494.794200897,0.0
2024-05-07,0.0,3081494.794200897,0.0
2024-05-08,0.0,3081494.794200897,0.0
2024-05-09,0.0,3081494.794200897,0.0
2024-05-10,-4879.89060974126,3081494.794200897,-0.0015836115053398064
2024-05-13,-1958.4550933838166,3076614.903591156,-0.0006365616610313577
2024-05-14,-3320.251892089852,3074656.448497772,-0.0010798773611640656
2024-05-15,-4277.493240356423,3071336.1966056824,-0.0013927141043965608
2024-05-16,14384.319015502753,3067058.703365326,0.004689939256695537
2024-05-17,8732.22209167486,3081443.0223808284,0.002833809364071267
2024-05-20,-5200.091506958097,3090175.244472503,-0.0016827820740133329
2024-05-21,161.1430282588376,3084975.152965545,5.223478967210902e-05
2024-05-22,12266.407875060951,3085136.295993804,0.003975969519074235
2024-05-23,-2148.273624420323,3097402.703868865,-0.0006935725928491585
2024-05-24,-8171.254856109657,3095254.430244445,-0.0026399299444551123
2024-05-28,-19016.98329925537,3087083.1753883353,-0.0061601784658306645
2024-05-29,-910.1488723754262,3068066.19208908,-0.0002966522934616661
2024-05-30,-9998.601112365617,3067156.0432167044,-0.0032598931947001642
2024-05-31,-6727.573890686135,3057157.4421043387,-0.0022005977834282987
2024-06-03,-4703.176734924261,3063091.694927215,-0.0015354345228101366
2024-06-04,-3475.0729141235515,3058388.518192291,-0.0011362431206672031
2024-06-05,-1863.3401565552076,3054913.4452781673,-0.0006099485926304337
2024-06-06,5.593025207429709,3053050.105121612,1.831946746647619e-06
2024-06-07,1179.2428588867438,3053055.6981468196,0.0003862500312727785
2024-06-10,0.0,3054234.9410057063,0.0
2024-06-11,-1736.9906005858002,3054234.9410057063,-0.0005687154505585741
2024-06-12,23191.82764434825,3052497.9504051204,0.007597655435369018
2024-06-13,4387.319000244051,3075689.778049469,0.0014264504279837957
2024-06-14,-7782.577569007818,3080077.097049713,-0.0025267476507203177
2024-06-17,-12529.276678085269,3072294.5194807053,-0.004078149604030486
2024-06-18,-8202.471162796093,3059765.24280262,-0.0026807517936516478
2024-06-20,1596.8818368910897,3051562.7716398234,0.0005232996849129113
2024-06-21,2975.3683395385106,3053159.6534767146,0.0009745210461399813
2024-06-24,-3611.258193969632,3056135.021816253,-0.0011816422272545636
2024-06-25,7064.886402130115,3052523.7636222835,0.0023144410819415056
2024-06-26,4807.513118744018,3059588.6500244136,0.0015712939445979633
2024-06-27,-11443.875492095987,3064396.163143158,-0.003734463458000802
2024-06-28,18213.595438003416,3052952.287651062,0.005965895867968816
2024-07-01,5258.974933624396,2986443.676115036,0.0017609489760964181
2024-07-02,-1312.379348754962,2991702.6510486603,-0.000438673057395909
2024-07-03,131.7926216125859,2990390.2716999054,4.407204733771007e-05
2024-07-05,-9328.458992004402,2990522.064321518,-0.00311934130274368
2024-07-08,12971.193664550728,2981193.6053295135,0.004351006805248065
2024-07-09,1680.341529846071,2994164.7989940643,0.0005612054254363713
2024-07-10,394.0566787719292,2995845.1405239105,0.00013153439523346558
