date,pnl,total_capital,daily_return
2024-04-01,0.0,1000000.0,0.0
2024-04-02,0.0,1000000.0,0.0
2024-04-03,-575.8291625976852,1000000.0,-0.0005758291625976852
2024-04-04,15077.929029464738,999424.1708374023,0.01508661634312003
2024-04-05,7267.188809394817,1014502.0998668671,0.007163305832830202
2024-04-08,20773.772011756977,1021769.2886762619,0.020331176755831182
2024-04-09,0.0,1042543.0606880189,0.0
2024-04-10,0.0,1042543.0606880189,0.0
2024-04-11,4499.844837188575,1042543.0606880189,0.0043162196429746835
2024-04-12,1751.997196197668,1047042.9055252075,0.0016732811873825248
2024-04-15,2185.287853240954,1048794.9027214053,0.002083617919548031
2024-04-16,2778.675586700525,1050980.1905746462,0.0026438895914691063
2024-04-17,0.0,1053758.8661613467,0.0
2024-04-18,0.0,1053758.8661613467,0.0
2024-04-19,0.0,1053758.8661613467,0.0
2024-04-22,0.0,1053758.8661613467,0.0
2024-04-23,0.0,1053758.8661613467,0.0
2024-04-24,0.0,1053758.8661613467,0.0
2024-04-25,0.0,1053758.8661613467,0.0
2024-04-26,0.0,1053758.8661613467,0.0
2024-04-29,0.0,1053758.8661613467,0.0
2024-04-30,0.0,1053758.8661613467,0.0
2024-05-01,0.0,2053758.8661613467,0.0
2024-05-02,0.0,2053758.8661613467,0.0
2024-05-03,0.0,2053758.8661613467,0.0
2024-05-06,0.0,2053758.8661613467,0.0
2024-05-07,0.0,2053758.8661613467,0.0
2024-05-08,0.0,2053758.8661613467,0.0
2024-05-09,0.0,2053758.8661613467,0.0
2024-05-10,0.0,2053758.8661613467,0.0
2024-05-13,0.0,2053758.8661613467,0.0
2024-05-14,0.0,2053758.8661613467,0.0
2024-05-15,0.0,2053758.8661613467,0.0
2024-05-16,14384.319015502753,2053758.8661613467,0.007003898681829329
2024-05-17,8732.22209167486,2068143.1851768494,0.004222252189433468
2024-05-20,-5200.091506958097,2076875.4072685242,-0.002503805230087047
2024-05-21,161.1430282588376,2071675.3157615662,7.778392059452617e-05
2024-05-22,12266.407875060951,2071836.458789825,0.005920548324661615
2024-05-23,-2148.273624420323,2084102.866664886,-0.00103079059041751
2024-05-24,-7663.577610015932,2081954.5930404658,-0.0036809532905442087
2024-05-28,-10256.562339782713,2074291.01543045,-0.004944611080839255
2024-05-29,672.3490371704488,2064034.4530906673,0.000325745065041758
2024-05-30,2991.319450378517,2064706.8021278377,0.0014487865527908052
2024-05-31,-4606.426651000966,2067698.121578216,-0.0022278042442119205
2024-06-03,-4703.176734924261,3063091.694927215,-0.0015354345228101366
2024-06-04,-3475.0729141235515,3058388.518192291,-0.0011362431206672031
2024-06-05,-1863.3401565552076,3054913.4452781673,-0.0006099485926304337
2024-06-06,5.593025207429709,3053050.105121612,1.831946746647619e-06
2024-06-07,1179.2428588867438,3053055.6981468196,0.0003862500312727785
2024-06-10,0.0,3054234.9410057063,0.0
2024-06-11,-1736.9906005858002,3054234.9410057063,-0.0005687154505585741
2024-06-12,23191.82764434825,3052497.9504051204,0.007597655435369018
2024-06-13,4387.319000244051,3075689.778049469,0.0014264504279837957
