trade_id,pair,sector,entry_date,exit_date,holding_days,exit_reason,hr_entry,anchor_hr,entry_drift,trade_return,trade_pnl,is_win,entry_score,entry_phi,entry_z,mae,mfe,fold_id
2,MPC-SLB,Energy,2025-01-17,2025-01-23,6,signal,0.6575914189231348,0.9265423155037411,0.29027373286710983,0.043281649441189236,7790.6968994140625,True,1.4796698494322054,0.8476209642397823,2.630667359846327,3.1335313743356887,0.7951592040846441,4
3,AAPL-INTC,Tech,2025-02-12,2025-02-18,6,stop_loss,-1.1492617891272492,-1.6989887520746183,0.32356127271360857,-0.2619418622970581,-47149.53521347046,False,1.0205124863232136,0.8913359442386306,2.333184211305363,5.940284414883613,2.333184211305363,4
4,NVDA-TXN,Tech,2025-02-19,2025-02-21,2,stop_loss,0.5459262486249572,0.824372190124635,0.3377672668186201,-0.046703687371148,-8406.66372680664,False,1.8288920729803775,0.7895319899852307,2.6383144660978126,4.719334408243605,2.6383144660978126,4
5,MPC-SLB,Energy,2025-03-05,2025-03-19,14,signal,0.8754676341026448,0.9265423155037411,0.055123959852095984,0.050206223169962566,9037.120170593262,True,2.337209272393864,0.6015993159046922,2.537140776853716,4.468771030248263,-0.1019944825904272,4
6,NVDA-TXN,Tech,2025-03-11,2025-03-28,17,max_exit_on_loss,0.2930968706228878,0.824372190124635,0.6444605068754501,-0.007903088717990451,-1422.5559692382812,False,1.1661807534424526,0.8779657900761346,-2.437977214362043,-3.7283953366940397,-1.5706583826570355,4
1,DHR-MRK,Healthcare,2025-05-21,2025-05-29,8,signal,0.8977599352079305,1.2237765423248081,0.2664020724711261,0.025102692116631402,4518.484580993652,True,1.09878912848435,0.8818314764674322,2.354109912101737,3.3731832557933275,0.9956081232038775,5
2,JNJ-MRK,Healthcare,2025-06-04,2025-06-06,2,guard_trip,1.119996302922653,0.7144900587599974,0.5675463768752984,0.00429963124593099,773.9336242675781,True,0.7621460634259892,0.9286012596278337,2.462288135805678,2.462288135805678,1.6973030033970171,5
3,DHR-MRK,Healthcare,2025-06-11,2025-06-13,2,signal,1.3356732181400193,1.2237765423248081,0.09143554557978455,0.043938939412434895,7909.009094238281,True,1.6634213821036947,0.784998274200429,-2.3698409238625957,-2.3698409238625957,1.1092414411545901,5
4,HON-RTX,Industrials,2025-06-13,2025-06-24,11,signal,0.6830445655203716,0.4543683861613834,0.5032836489591654,0.027643970828586155,4975.914749145508,True,2.0853460230426624,0.6954996730549459,2.4906683785476895,4.421085337072164,0.4856575113595122,5
5,AMGN-MRK,Healthcare,2025-06-23,2025-06-30,7,timeout,1.2487420048644595,0.818055416347784,0.5264760551790975,0.0440389885796441,7927.0179443359375,True,1.1082537428164718,0.9025494495850582,2.7630428039575623,2.7630428039575623,1.3194307444042768,5
1,ABT-PFE,Healthcare,2025-07-01,2025-07-08,7,stop_loss,0.684287197992618,1.1015243497725216,0.37878159649041643,-0.037717425812615286,-6789.136646270752,False,0.5053940859156991,0.9546934630674867,2.442520474563807,5.684096246425072,2.442520474563807,6
2,ABT-DHR,Healthcare,2025-08-13,2025-08-21,8,signal,0.5080302343337686,0.923817100423129,0.4500748751012735,0.034998656039767796,6299.758087158203,True,1.819723887775914,0.7243479516449817,2.272964522116202,2.5950035877918034,0.710622627330028,6
1,AMGN-DHR,Healthcare,2025-10-21,2025-11-05,15,signal,0.6548690999559073,1.184327871914677,0.4470542191182289,0.07937595808241102,14287.672454833984,True,1.247875297801571,0.8735853998621208,2.5403399455557634,4.173056149500978,-1.6471388844641477,7
2,ABT-AMGN,Healthcare,2025-11-05,2025-11-11,6,stop_loss,-0.5348910505749691,-0.6762405659534139,0.2090225320617372,-0.06963055352105035,-12533.499633789062,False,2.194592963196765,0.7221876267972933,2.7311190586649046,5.162030494400897,2.307008964818326,7
3,NFLX-T,CommServices,2025-11-14,2025-11-18,4,signal,0.9025040206372111,0.6068139131073735,0.4872830057828887,0.022959577782948812,4132.724000930786,True,1.0361833800625642,0.881969489465509,2.221966798755983,2.3845115162390225,0.9331188000775197,7
4,NFLX-T,CommServices,2025-11-20,2025-12-05,15,max_exit_on_loss,0.9881148126639019,0.6068139131073735,0.6283654532638551,-0.04161255744298299,-7490.2603397369385,False,1.3874595666904106,0.8273805345231717,2.2660814364198854,3.7337326886162128,1.1028413824022074,7
5,PSX-XOM,Energy,2025-12-17,2025-12-23,6,stop_loss,0.6838609938328104,0.5908064879896504,0.15750420439660118,-0.03192581303914388,-5746.646347045898,False,1.9149373719791902,0.7379509109992793,2.4514190947252708,4.770167832643605,2.4514190947252708,7
