date,start_index,start_A,start_B,mechanism,v1_daily_pnl,v2_daily_pnl,v1_account_return,v2_account_return,v1_account_equity,v2_account_equity,v1_a_long_exposure,v1_a_short_exposure,v1_a_total_gross_exposure,v1_b_long_exposure,v1_b_short_exposure,v1_b_total_gross_exposure,v1_total_gross_exposure,v1_net_exposure,v1_gross_leverage,v2_a_long_exposure,v2_a_short_exposure,v2_a_total_gross_exposure,v2_b_long_exposure,v2_b_short_exposure,v2_b_total_gross_exposure,v2_total_gross_exposure,v2_net_exposure,v2_gross_leverage,v1_pnl_supporting_a_gross_exposure,v1_pnl_supporting_b_gross_exposure,v1_pnl_supporting_total_gross_exposure,v2_pnl_supporting_a_gross_exposure,v2_pnl_supporting_b_gross_exposure,v2_pnl_supporting_total_gross_exposure,v1_return_on_gross,v2_return_on_gross,v1_a_weight,v1_b_weight,v2_a_weight,v2_b_weight,v1_minus_v2_gross_leverage,v1_minus_v2_account_return,v1_v2_total_gross_exposure_ratio,v1_matched_to_v2_daily_pnl,v1_matched_to_v2_account_return,v1_matched_to_v2_account_equity,v1_matched_to_v2_gross_exposure,v2_matched_to_v1_daily_pnl,v2_matched_to_v1_account_return,v2_matched_to_v1_account_equity,v2_matched_to_v1_gross_exposure,v1_efficiency_index,v2_efficiency_index
2024-05-17,1,2023-02-01,2023-12-01,A,30.803964411956258,-4.749805559986271,3.192001636488089e-05,-4.8495476517677135e-06,965066.7882769846,979427.9521815861,33002.47402136284,28380.152949882675,61382.62697124551,0.0,0.0,0.0,61382.62697124551,4622.321071480164,0.06360453775519216,17917.151833301446,14920.451836733911,32837.60367003536,0.0,0.0,0.0,32837.60367003536,2996.699996567535,0.03352732949564346,61379.982296573675,0.0,61379.982296573675,32834.3237926255,0.0,32834.3237926255,0.0005018568474509936,-0.00014465976488460726,0.1,0.9,0.1,0.9,0.030077208259548703,3.6769564016648605e-05,1.8692785133787875,16.478130226752185,1.6792097620807872e-05,981319.147924938,32837.60367003536,-8.879213807643703,-9.241962916570497e-06,960740.8974081697,61382.62697124551,0.9350866519614779,0.9307719335293114
2024-05-20,1,2023-02-01,2023-12-01,A,-540.9658580020769,-257.7517138279509,-0.0005605475854867091,-0.00026316556848702605,964525.8224189825,979170.2004677581,37423.6155475162,36749.826755386006,74173.4423029022,0.0,0.0,0.0,74173.4423029022,673.7887921301954,0.07690145829054003,20793.046446053642,20240.365892435482,41033.41233848913,0.0,0.0,0.0,41033.41233848913,552.68055361816,0.04190631242544668,74178.9850128147,0.0,74178.9850128147,41046.557148312786,0.0,41046.557148312786,-0.007292710434210215,-0.006279496545754648,0.1,0.9,0.1,0.9,0.03499514586509335,-0.0002973820169996831,1.8076352434703047,-299.3406556039065,-0.00030503904487839804,981019.8072693341,41033.41233848913,-465.8066801555557,-0.00048484110691257294,960275.0907280141,74173.4423029022,0.9282673357778277,0.9249271543878287
2024-05-21,1,2023-02-01,2023-12-01,A,30.629795123357326,5.839395341929048,3.175632462233031e-05,5.963616273390998e-06,964556.4522141059,979176.0398631,29470.309968486985,32654.131961838735,62124.44193032572,0.0,0.0,0.0,62124.44193032572,-3183.8219933517503,0.06440726386487926,15386.949939306061,17468.713723003446,32855.66366230951,0.0,0.0,0.0,32855.66366230951,-2081.7637836973845,0.033554399132257266,62115.07936343194,0.0,62115.07936343194,32847.0349838641,0.0,32847.0349838641,0.000493113676055118,0.00017777541701397448,0.1,0.9,0.1,0.9,0.03085286473262199,2.5792708348939312e-05,1.8908290080164165,16.19732216840429,1.6510698406273257e-05,981036.0045915025,32855.66366230951,11.042534136690234,1.149934455585904e-05,960286.1332621508,62124.44193032572,0.9287250770961349,0.9250915836984076
2024-05-22,1,2023-02-01,2023-12-01,A,-1854.4181502060965,-303.172737844754,-0.0019225605157161554,-0.00030962025774971066,962702.0340638998,978872.8671252553,45181.12684628467,49026.607102253234,94207.7339485379,40515.22573207326,217470.22078856608,257985.44652063935,352193.1804691772,-180800.47531246138,0.36583820123704053,24380.810858996185,26810.15698019119,51190.967839187375,34697.65944475225,186594.91030093867,221292.5697456909,272483.5375848783,-154326.59697738144,0.2783645831200791,90463.15913680725,258226.589508437,348689.7486452443,49152.39618028585,221501.09570412728,270653.4918844131,-0.005318246829483866,-0.0011201508457693529,0.1,0.9,0.1,0.9,0.08747361811696142,-0.0016129402579664446,1.2925301234371618,-1439.4020751030173,-0.001467226552711871,979596.6025163995,272483.5375848783,-390.5851168560734,-0.0004067382661553508,959895.5481452948,352193.1804691772,0.9237858878994062,0.9240553415785138
2024-05-23,1,2023-02-01,2023-12-01,A,13768.176429945743,11988.288910169736,0.014301596904106961,0.012247033616711464,976470.2104938455,990861.156035425,36773.557002863476,31479.074567757303,68252.63157062078,255758.9869172526,297147.47764609236,552906.464563345,621159.0961339658,-36094.00829373358,0.6361270312791388,22219.858084864165,18284.580868269502,40504.438953133664,185324.5578871079,239655.7056985945,424980.2635857024,465484.70253883605,-50395.87059489195,0.46977792973670085,69005.80871103624,573687.1724389086,642692.981149945,40963.73135731899,442558.7065068638,483522.43786418275,0.021422633876148598,0.024793655829343626,0.1,0.9,0.1,0.9,0.16634910154243798,0.002054563287395497,1.3344350367392397,10358.324157267198,0.010574071133626444,989954.9266736667,465484.70253883605,15934.708578566566,0.01660046096614942,975830.2567238613,621159.0961339658,0.943575814755828,0.9469660516848779
2024-05-24,1,2023-02-01,2023-12-01,A,-1724.4340535608353,-1008.6637238501571,-0.0017659873645184837,-0.0010179667632607202,974745.7764402847,989852.4923115749,103659.87990277562,58524.39944292822,162184.27934570384,219346.03129675105,99244.75834725612,318590.78964400716,480775.068989711,165236.75340934237,0.4932312410169899,53251.667533002525,28737.67658230636,81989.3441153089,153847.37639532966,69441.45789737147,223288.83429270113,305278.17840801005,108919.90944865436,0.30840774840613117,161372.88218464958,314120.65588993666,475493.5380745862,81503.47997967442,220157.89051450655,301661.37049418094,-0.0036266193238788866,-0.003343695356809414,0.1,0.9,0.1,0.9,0.18482349261085873,-0.0007480206012577635,1.574875320263298,-1094.0109555019847,-0.00110511188542488,988860.9157181648,305278.17840801005,-1589.9055354528741,-0.0016292849340321107,974240.3511884084,480775.068989711,0.9401538244724897,0.943799685694803
2024-05-28,1,2023-02-01,2023-12-01,A,-515.0363520028768,-351.9168991257902,-0.0005283801832758484,-0.00035552458761200725,974230.7400882818,989500.5754124491,95008.15781576528,55236.812583023595,150244.97039878886,219662.9101934765,99597.56317794333,319260.4733714198,469505.44377020875,159836.69224827486,0.4819242756881841,47154.256454617294,26442.57820023844,73596.83465485573,154069.63246537594,69688.31508362641,223757.94754900236,297354.7822038581,105092.9956361284,0.3005099639077148,150636.90149197262,318590.78964400716,469227.6911359798,73778.59074822918,223288.83429270113,297067.4250409303,-0.001097625655374252,-0.0011846364476929866,0.1,0.9,0.1,0.9,0.1814143117804693,-0.0001728555956638412,1.5789402823470617,-326.0688271008925,-0.00032974184935207347,988534.8468910638,297354.7822038581,-555.864225186509,-0.0005705616940505991,973684.4869632219,469505.44377020875,0.9391218875147505,0.9426816261878078
2024-05-29,1,2023-02-01,2023-12-01,A,7048.359841000056,1845.5879304733826,0.007234795157830223,0.0018651711543513701,981279.0999292819,991346.1633429225,84780.28698865778,54229.34291348251,139009.6299021403,651783.1882119996,306534.97392160504,958318.1621336046,1097327.792035745,375799.1583655699,1.1182626758430159,38865.77898293319,26016.431037156144,64882.21002008933,299025.4650328215,139138.3093269645,438163.774359786,503045.98437987536,172736.5036516341,0.5074372635725466,140572.7548684526,975093.8271135482,1115666.5819820007,65607.22152549878,445172.14050512883,510779.3620306276,0.00631762208784503,0.003613278193418309,0.1,0.9,0.1,0.9,0.6108254122704693,0.005369624003478853,2.1813667658801896,3226.9109795800864,0.003264337104279836,991761.757870644,503045.98437987536,4031.2137318011037,0.0041401642788557345,977715.700695023,1097327.792035745,0.9450549046944923,0.9460877971510484
2024-05-30,1,2023-02-01,2023-12-01,A,-1931.5640199444024,-532.0877837579465,-0.0019684145113083576,-0.0005367325798323474,979347.5359093375,990814.0755591645,104147.13694704502,58302.209534778274,162449.3464818233,866864.6558157593,472166.1975171463,1339030.8533329056,1501480.199814729,440543.38571087975,1.5331433885934926,53447.63482890439,27941.391713867975,81389.02654277236,424171.6778476718,235170.4953030824,659342.1731507542,740731.1996935266,214507.42565962585,0.7475985837963556,162233.50557499987,1343981.3443337488,1506214.8499087486,81374.8725630505,659537.5638532492,740912.4364162998,-0.0012823960805202676,-0.0007181520482117807,0.1,0.9,0.1,0.9,0.7855448047971371,-0.0014316819314760102,2.0270243786625404,-950.1432044689848,-0.0009580357348210159,990811.614666175,740731.1996935266,-1081.6912795089677,-0.0011063454118002117,976634.0094155141,1501480.199814729,0.9438429699888355,0.9454083622617362
2024-05-31,1,2023-02-01,2023-12-01,A,-619.3179195177509,1821.226946244482,-0.0006323780852143624,0.001838111701447797,978728.2179898197,992635.302505409,114861.08204365759,86422.54110190869,201283.62314556626,874049.2477403665,482907.38117944624,1356956.6289198129,1558240.2520653792,419580.40750266914,1.5921072095640623,59411.56883656848,48113.26822068427,107524.83705725275,428687.549758526,239344.69210584962,668032.2418643755,775557.0789216283,200641.15826856054,0.7813111995554906,198411.61104459493,1339030.8533329056,1537442.4643775006,106182.01377133343,659342.1731507542,765524.1869220876,-0.0004028234772144844,0.002379058659879861,0.1,0.9,0.1,0.9,0.8107960100085717,-0.002470489786662159,2.0091883555908367,-308.37111486774626,-0.00031123082360277226,990503.2435513072,775557.0789216283,3657.6658089443276,0.0037451755454771946,980291.6752244584,1558240.2520653792,0.9434627678817202,0.9476575442130977
2024-06-03,1,2023-02-01,2023-12-01,A,-7270.032812307007,-5928.67854989646,-0.007428040469946506,-0.0059726654239804795,971458.1851775127,986706.6239555125,49816.03927989237,30734.962311997326,80551.0015918897,861724.7744427556,477191.13181610557,1338915.906258861,1419466.9078507507,403614.7195945451,1.4611713911200144,32552.048520568023,16997.180577947594,49549.229098515614,421154.8861503643,237360.31467878964,658515.2008291539,708064.4299276695,199349.43941419508,0.7176038071875697,81534.8636650962,1356956.6289198129,1438491.4925849088,50079.69902252824,668032.2418643755,718111.9408869038,-0.00505392826428404,-0.008255925312388272,0.1,0.9,0.1,0.9,0.7435675839324447,-0.0014553750459660262,2.004714328038979,-3629.2862349681927,-0.0036640831401580348,986873.957316339,708064.4299276695,-11876.078325286937,-0.012114841557302481,968415.5968991715,1419466.9078507507,0.9386945747328231,0.9398337543063531
2024-06-04,1,2023-02-01,2023-12-01,A,9634.576702992548,5298.732660494279,0.009917644269199338,0.00537011968081526,981092.7618805052,992005.3566160068,33925.97365942424,20284.877015802253,54210.850675226495,872834.4934980812,478665.7542385756,1351500.2477366568,1405711.0984118832,407809.83590312756,1.4328014159614149,22461.370257179908,10457.490703532789,32918.8609607127,426801.326033763,237735.6735990643,664536.9996328272,697455.86059354,201069.53198834584,0.7030767081467653,54398.680286704715,1338915.906258861,1393314.5865455659,33004.27924581911,658515.2008291539,691519.4800749731,0.006914861005567652,0.007662448872618602,0.1,0.9,0.1,0.9,0.7297247078146496,0.004547524588384078,2.015483957960598,4781.761087360847,0.004845361509350348,991655.7184036998,697455.86059354,10676.201782879125,0.011024400905008037,979091.7986820505,1405711.0984118832,0.945185517243781,0.9470351823974867
2024-06-05,1,2023-02-01,2023-12-01,A,4704.707853768836,1959.422367101768,0.004795375153671614,0.0019752134945983327,985797.4697342741,993964.7789831086,32033.745499094293,29115.16648994957,61148.91198904386,882098.2865604272,483134.8190372047,1365233.105597632,1426382.0175866757,401882.0465323671,1.4469321147387029,17952.882826337365,14779.737580917617,32732.62040725498,432256.11216647644,241198.1056953504,673454.2178618268,706186.8382690818,194231.1517165458,0.7104747101718809,60956.028825348345,1351500.2477366568,1412456.2765620053,32628.530680402942,664536.9996328272,697165.5303132302,0.003330869728031758,0.002810555430388845,0.1,0.9,0.1,0.9,0.736457404566822,0.002820161659073281,2.0198365932206377,2322.167560347545,0.0023417074265306643,993977.8859640474,706186.8382690818,3969.786658278152,0.004054560219605412,983061.5853403287,1426382.0175866757,0.9483338070705423,0.9496968772721432
2024-06-06,1,2023-02-01,2023-12-01,A,-14226.645751192002,-7731.290719613084,-0.014431611145265828,-0.007778234081415544,971570.8239830821,986233.4882634955,40194.25080148475,36594.016856956325,76788.26765844107,869822.5812288469,485147.1143905907,1354969.6956194376,1431757.9632778787,388275.7007827847,1.473652695135697,22284.73915136953,18723.827147324588,41008.56629869412,425034.6246642914,241768.90978464723,666803.5344489387,707812.1007476328,186826.62688368914,0.7176922191051417,76839.85059663965,1365233.105597632,1442072.9561942716,41001.23449295128,673454.2178618268,714455.4523547781,-0.009865413320514023,-0.01082123552158707,0.1,0.9,0.1,0.9,0.7559604760305553,-0.006653377063850284,2.0227938484882806,-7048.3983365747,-0.007091101760014049,986929.4876274727,707812.1007476328,-15605.011098289528,-0.01587388962298551,967456.5742420392,1431757.9632778787,0.9389781020979747,0.9394199836890655
2024-06-07,1,2023-02-01,2023-12-01,A,-1012.9343821411021,-177.21408696717117,-0.0010425738990271906,-0.00017968776063282923,970557.889600941,986056.2741765283,40077.30416057811,33486.81703440989,73564.121194988,651869.9858490392,381192.43893812475,1033062.424787164,1106626.545982152,277268.03403708263,1.140196332273552,22933.771042677312,17906.721136991666,40840.492179668974,273289.7873624429,169644.79839932953,442934.5857617724,483775.0779414414,108672.03886879893,0.4906160942441646,74072.05467095632,1036909.4613756042,1110981.5160465604,41107.431247976965,443892.28442319244,484999.7156711694,-0.0009117472860805462,-0.0003653900842435186,0.1,0.9,0.1,0.9,0.6495802380293874,-0.0008628861383943613,2.2874815103974906,-442.19717451302523,-0.00044805346284266395,986487.2904529597,483775.0779414414,-405.94162974124475,-0.00041959674526919477,967050.632612298,1106626.545982152,0.9381219913616978,0.9390767289420854
2024-06-10,1,2023-02-01,2023-12-01,A,5502.747064364841,2313.2912419061176,0.005669674239243344,0.0023460032682596993,976060.6366653058,988369.5654184344,40954.69777873907,33397.78698816871,74352.48476690779,658584.1266399311,383370.256329054,1041954.3829689851,1116306.867735893,282770.7811014474,1.1436859819997822,23430.152990912226,17852.612678717778,41282.765669630004,276251.3880432253,170843.5982447146,447094.9862879399,488377.7519575699,110985.33011070511,0.49412463621419905,73564.121194988,1033062.424787164,1106626.545982152,40840.492179668974,442934.5857617724,483775.0779414414,0.004972542077852514,0.004781749510019469,0.1,0.9,0.1,0.9,0.6495613457855831,0.003323670970983645,2.285744719658887,2405.591931280197,0.0024385432580440393,988892.8823842399,488377.7519575699,5291.610944024693,0.005471906811880616,972342.2435563226,1116306.867735893,0.9427868424379027,0.9435671586305749
2024-06-11,1,2023-02-01,2023-12-01,A,873.3326866342686,538.5837793860119,0.0008947524916259245,0.0005449214526936572,976933.9693519401,988908.1491978205,31876.592189880706,26325.154893450457,58201.74708333117,873676.3483243227,505457.8980559248,1379134.2463802476,1437335.9934635786,373769.88756482815,1.471272407916219,18460.088555307066,13975.541975354077,32435.630530661143,414648.0971890154,249599.3416827857,664247.4388718011,696683.0694024623,169533.3020861827,0.7044972477652203,58380.62943247272,1390339.6639388374,1448720.29337131,32549.414898374427,670315.2477709787,702864.6626693532,0.0006028304363721864,0.0007662695366424709,0.1,0.9,0.1,0.9,0.7667751601509987,0.00034983103893226734,2.0631131379385557,423.70821130755576,0.00042846724741914114,989316.5905955475,696683.0694024623,1110.1102279261781,0.0011416867211959977,973452.3537842488,1437335.9934635786,0.9433551830415354,0.9442901854000098
2024-06-12,1,2023-02-01,2023-12-01,A,13786.439509047428,5340.171596092638,0.014111946090064628,0.005400068348536173,990720.4088609875,994248.3207939131,24220.56910908705,17611.780506468942,41832.34961555599,884484.3643075704,502546.9567981475,1387031.321105718,1428863.6707212739,388546.1961120409,1.4422471344503858,14732.035017839555,9726.42070461429,24458.455722453844,420048.8452998488,249708.2353025158,669757.0806023646,694215.5363248184,175346.2243105583,0.698231540155364,41639.0125759807,1379134.2463802476,1420773.2589562284,24315.270385185344,664247.4388718011,688562.7092569864,0.00970347620363832,0.007755534135525732,0.1,0.9,0.1,0.9,0.7440155942950217,0.008711877741528455,2.0582421394451753,6681.451863987899,0.00675360337378534,995998.0424595354,694215.5363248184,11018.855508677168,0.011319357815348539,984471.209292926,1428863.6707212739,0.9525090076117578,0.9516136601667214
2024-06-13,1,2023-02-01,2023-12-01,A,-79.27347213588655,-43.49818125285674,-8.001598778713538e-05,-4.3749816160738586e-05,990641.1353888516,994204.8226126602,11820.925370531426,15657.43663037998,27478.362000911406,215056.7418976009,125498.9501445402,340555.6920421411,368034.0540430525,85721.28049321214,0.37151097495925184,6894.246407487061,9644.652810314452,16538.899217801514,137835.9048311604,80367.6133967931,218203.51822795352,234742.41744575504,54717.88503153993,0.2361107209567521,27156.148333775138,345295.95758152055,372452.10591529566,16310.664913805093,221240.45606724295,237551.12098104804,-0.00021284205640634824,-0.00018311082293872674,0.1,0.9,0.1,0.9,0.13540025400249975,-3.62661716263968e-05,1.567820839742774,-50.56086909123948,-5.076402456212019e-05,995947.4815904442,234742.41744575504,-68.2000116194116,-6.92757807192703e-05,984403.0092813066,368034.0540430525,0.9523062736358322,0.9514394094062886
2024-06-14,1,2023-02-01,2023-12-01,A,-1458.4581114704488,-934.1470821398543,-0.0014722365742443828,-0.0009395921855267401,989182.6772773812,993270.6755305204,11742.803776054492,15506.752967961238,27249.556744015732,213083.20225062262,125056.43067697417,338139.6329275968,365389.1896716125,84262.8223817417,0.36938494583963694,6846.722705060755,9549.761928995533,16396.484634056287,136571.00785299012,80084.23067965529,216655.2385326454,233051.72316670167,53783.73794940008,0.23463062879836388,27478.362000911406,340555.6920421411,368034.0540430525,16538.899217801514,218203.51822795352,234742.41744575504,-0.003962834676434151,-0.003979455832074831,0.1,0.9,0.1,0.9,0.13475431704127305,-0.0005326443887176427,1.5678459043628268,-930.245391884019,-0.0009340305679557475,995017.2361985602,233051.72316670167,-1464.5752627637685,-0.0014877801560491228,982938.4340185429,365389.1896716125,0.9485324413120824,0.9476531982996609
2024-06-17,1,2023-02-01,2023-12-01,A,2839.4167727356544,1825.0810805452056,0.0028704675465515057,0.0018374458498640394,992022.0940501168,995095.7566110656,19994.24007340021,28106.78441826117,48101.02449166138,216446.5142274207,125509.73831804862,341956.2525454693,390057.27703713067,82824.23156451111,0.39319414292946686,10181.69173611997,14640.830120834336,24822.521856954307,138726.64894315496,80374.52197855241,219101.17092170735,243923.69277866167,53892.98857988817,0.24512584960604908,47839.07381112998,338139.6329275968,385978.70673872676,24662.54850158575,216655.2385326454,241317.78703423118,0.007356407809971981,0.007562977859921763,0.1,0.9,0.1,0.9,0.14806829332341778,0.0010330216966874663,1.5990954900435679,1775.2320532237736,0.0017841219113007587,996792.468251784,243923.69277866167,2919.1484134662255,0.0029698181619899466,985857.582432009,390057.27703713067,0.9555102327713623,0.9548202784572852
2024-06-18,1,2023-02-01,2023-12-01,A,49.04517723002937,93.55497201054823,4.943960172277333e-05,9.4016049600254e-05,992071.1392273469,995189.3115830761,8137.700665074736,12615.595372522543,20753.29603759728,217864.12656622753,126621.38850002608,344485.5150662536,365238.8111038509,86764.84335875366,0.3681578837061113,3267.866711688303,5063.935453909277,8331.80216559758,139635.2364986769,81086.40579873373,220721.64229741064,229053.44446300823,56752.76195772222,0.23016067575991783,20752.42570384803,341956.2525454693,362708.67824931734,8331.474376526721,219101.17092170735,227432.64529823407,0.00013521919979073916,0.0004113524331032993,0.1,0.9,0.1,0.9,0.13799720794619347,-4.457644787748067e-05,1.5945571652943922,30.753260303518225,3.085221977795896e-05,996823.2215120875,229053.44446300823,149.2010973055384,0.00015134143101833703,986006.7835293146,365238.8111038509,0.9556394361004295,0.955213046102005
2024-06-20,1,2023-02-01,2023-12-01,A,8724.632693613996,4976.131681329454,0.008794361965220546,0.0050001860182901075,1000795.7719209609,1000165.4432644056,8026.090363918717,12586.825814658207,20612.916178576925,828544.2887785621,786465.7634450749,1615010.052223637,1635622.9684022139,37517.78988274769,1.6343224205101752,3223.047222395143,5052.387272490919,8275.434494886062,461228.17356962507,430837.62928881665,892065.8028584417,900341.2373533278,28561.20423071261,0.9001923065995312,20753.29603759728,1612901.338390076,1633654.6344276732,8331.80216559758,890169.5536105332,898501.3557761308,0.005340561284956378,0.005538257287359396,0.1,0.9,0.1,0.9,0.734130113910644,0.003794175946930439,1.8166700585772835,4798.501555138821,0.004813793912083973,1001621.7230672264,900341.2373533278,9047.599684147512,0.009176001458897185,995054.3832134621,1635622.9684022139,0.960743087075245,0.9605032617155602
2024-06-21,1,2023-02-01,2023-12-01,A,-610.2451414929237,-283.55165593349375,-0.0006097599116766839,-0.00028350475198185137,1000185.5267794679,999881.8916084721,7907.914603608428,12624.80247169562,20532.71707530405,607529.5217199319,559882.9226606712,1167412.444380603,1187945.161455907,42929.71119117353,1.187724806697626,3175.59123339522,5067.631209405032,8243.222442800252,351756.9648232504,318601.26728423586,670358.2321074863,678601.4545502865,31263.65756300476,0.6786816125439037,20612.916178576925,1162920.6550894207,1183533.5712679976,8275.434494886062,667903.7498509375,676179.1843458236,-0.0005156128700592142,-0.00041934395866950367,0.1,0.9,0.1,0.9,0.5090431941537223,-0.0003262551596948325,1.7505785663886702,-348.64668991484854,-0.0003480821969867044,1001273.0763773115,678601.4545502865,-496.3076529937772,-0.000498774400039307,994558.0755604682,1187945.161455907,0.9602477155747287,0.9601004804754775
2024-06-24,1,2023-02-01,2023-12-01,A,-9383.397833260358,-5203.974707163172,-0.009381657284598275,-0.005204589412847287,990802.1289462076,994677.9169013089,8072.04732576532,12785.921930767168,20857.969256532488,383399.86736040225,440416.66591786896,823816.5332782712,844674.5025348037,-61730.67316246859,0.852515833240264,3241.502217481579,5132.305013297329,8373.807230778908,208260.5110057138,241444.78891670273,449705.29992241657,458079.1071531954,-35075.08070680467,0.46053008654322586,20532.71707530405,817899.760189953,838432.4772652572,8243.222442800252,446414.80569550383,454658.0281383041,-0.011191596327311289,-0.01144590963998145,0.1,0.9,0.1,0.9,0.3919857466970382,-0.004177067871750989,1.8439489803064062,-5088.349117895237,-0.0050818794971550655,996184.7272594162,458079.1071531954,-9596.622374003935,-0.009649132222465644,984961.4531864643,844674.5025348037,0.9495010107677935,0.9491112571306524
2024-06-25,1,2023-02-01,2023-12-01,A,252.1543854328338,212.5382963939337,0.0002544951994612879,0.0002136754951351972,991054.2833316404,994890.4551977029,7963.719754186437,12650.121516775856,20613.841270962293,380038.6492431172,436830.76625756343,816869.4155006807,837483.256771643,-61478.51877703564,0.8450427699643901,3198.0009780418,5077.794345290016,8275.795323331817,206423.2451990957,239405.99424225808,445829.23944135377,454105.03476468555,-34862.54241041062,0.4564372211958216,20857.969256532488,823816.5332782712,844674.5025348037,8373.807230778908,449705.29992241657,458079.1071531954,0.0002985225488352469,0.00046397727614076604,0.1,0.9,0.1,0.9,0.3886055487685685,4.081970432609071e-05,1.8442501021941358,136.74694263554608,0.00013727066767199678,996321.4742020518,454105.03476468555,391.90977491165484,0.0003978935151662853,985353.362961376,837483.256771643,0.9497844582296495,0.9495516231864904
2024-06-26,1,2023-02-01,2023-12-01,A,1606.6522123892792,921.3517201085342,0.0016211546021355915,0.0009260835856802394,992660.9355440297,995811.8069178114,13263.824680470083,20651.86286366089,33915.68754413097,165163.06902917294,222562.40555438722,387725.47458356014,421641.1621276911,-64787.374708405085,0.4247584920792817,6465.1821893452225,10017.93671593882,16483.118905284042,95773.0577489752,129027.08248896971,224800.1402379449,241283.25914322893,-36806.7792665881,0.24229805016073994,34088.5327023218,389729.0660184202,423817.59872074204,16543.24101273315,225961.72712215869,242504.96813489182,0.003790904901634157,0.0037993106994659107,0.1,0.9,0.1,0.9,0.18246044191854174,0.0006950710164553521,1.747494474440099,919.3132723731965,0.0009227074756262473,997240.7874744249,241283.25914322893,1610.214737441665,0.0016341495325111937,986963.5776988176,421641.1621276911,0.9533850007878484,0.953159264828158
2024-06-27,1,2023-02-01,2023-12-01,A,162.05948566435836,125.90806951082777,0.00016325764403687484,0.00012643761465384946,992822.995029694,995937.7149873222,21516.519899020066,28988.93780914323,50505.457708163296,165362.6696576553,222394.2497606012,387756.9194182565,438262.3771264198,-64503.9980130691,0.4414305262070526,10684.650804209054,14259.497255494773,24944.148059703824,95888.80010367192,128929.59679087177,224818.3968945437,249762.54495424754,-36615.64313848557,0.2507812900301972,50105.88996462824,387725.47458356014,437831.3645481884,24748.202815563305,224800.1402379449,249548.3430535082,0.0003701413347387584,0.0005045438008932423,0.1,0.9,0.1,0.9,0.19064923617685536,3.682002938302538e-05,1.7547161733425738,92.3681567796711,9.262372532274705e-05,997333.1556312046,249762.54495424754,220.90510081941778,0.0002238229513337009,987184.482799637,438262.3771264198,0.9537378879845599,0.953640175426491
2024-06-28,1,2023-02-01,2023-12-01,A,-1981.3502231510356,-1166.7514045146527,-0.0019956731794792647,-0.0011715104137104647,990841.644806543,994770.9635828076,21588.5958801647,28979.900064629095,50568.495944793794,166194.3631722566,225288.40722401234,391482.7703962689,442051.2663410627,-66485.34823622013,0.4461371488149058,10717.7818777597,14263.810956102818,24981.592833862516,96371.07396472065,130607.43942937777,226978.51339409844,251960.10622796096,-37782.39454300025,0.2532845403131704,50505.457708163296,387756.9194182565,438262.3771264198,24944.148059703824,224818.3968945437,249762.54495424754,-0.004520922457780357,-0.004671442648569995,0.1,0.9,0.1,0.9,0.1928526085017354,-0.0008241627657688,1.7544494362973349,-1129.1570985960338,-0.0011321764369514006,996203.9985326086,251960.10622796096,-2047.3175597720247,-0.002073895604564073,985137.165239865,442051.2663410627,0.9494261129479346,0.949185300039614
2024-07-01,1,2023-02-01,2023-12-01,A,-553.5792871159501,-179.6898644970497,-0.0005586960237465935,-0.00018063440839675434,990288.0655194271,994591.2737183105,21317.10253081054,29155.803683412887,50472.90621422343,282169.827849371,438802.1534196774,720971.9812690484,771444.8874832718,-164471.02672290878,0.7790105872664764,10568.487964900656,14352.839204822976,24921.327169723634,172063.45754984254,269828.416246744,441891.87379658653,466813.20096631016,-101549.30993682379,0.469351796362655,50568.495944793794,734309.0733634373,784877.5693082311,24981.592833862516,450075.8946679176,475057.4875017801,-0.000705306545585013,-0.00037824867352790936,0.1,0.9,0.1,0.9,0.3096587909038214,-0.00037806161534983913,1.6525772747779401,-335.061155464176,-0.00033633789460563835,995868.9373771445,466813.20096631016,-296.8788994726482,-0.00030135793262896845,984840.2863403923,771444.8874832718,0.9487564764959231,0.9488262719589419
2024-07-02,1,2023-02-01,2023-12-01,A,-6229.028254953097,-3581.8720853446284,-0.0062901174636350275,-0.0036013508060991606,984059.037264474,991009.4016329659,21805.608038652477,21247.139616531244,43052.74765518372,281346.15912957845,444326.8304809779,725672.9896105563,768725.73726574,-162422.20292927825,0.781178474212964,12743.912350841161,12295.789384178428,25039.70173501959,171708.5296935966,273129.9979431059,444838.52763670246,469878.2293717221,-100973.34528284657,0.4741410410410496,42837.36300634712,720971.9812690484,763809.3442753955,24929.77313443215,441891.87379658653,466821.6469310187,-0.008155213472626996,-0.0076728920110980085,0.1,0.9,0.1,0.9,0.30703743317191445,-0.002688766657535867,1.6360105431860705,-3807.030184365766,-0.003822822503523885,992061.9071927787,469878.2293717221,-5860.626615692691,-0.005950839640679637,978979.6597246996,768725.73726574,0.9410191648965613,0.9415460304369082
