fold,start,end,sharpe,trades,pairs
0,2015-01-01,2015-03-31,0.021696803543131082,29,20
1,2015-02-01,2015-04-30,-0.054824625421898324,21,20
2,2015-03-01,2015-05-31,-0.02336472976202321,25,20
3,2015-04-01,2015-06-30,-0.027227891739746015,25,20
4,2015-05-01,2015-07-31,0.14013866739550207,26,20
5,2015-06-01,2015-08-31,-0.01984141538373517,32,20
6,2015-07-01,2015-09-30,-0.012654044059641621,29,20
7,2015-08-01,2015-10-31,0.0973196152674927,32,20
8,2015-09-01,2015-11-30,0.03311032319653111,34,20
9,2015-10-01,2015-12-31,0.2533187158328488,32,20
10,2015-11-01,2016-01-31,0.05414978555726605,30,20
11,2015-12-01,2016-02-29,-0.004146893065334809,28,20
12,2016-01-01,2016-03-31,-0.13186997370510883,30,20
13,2016-02-01,2016-04-30,0.1408199281580497,28,20
14,2016-03-01,2016-05-31,0.24147051167056657,39,20
15,2016-04-01,2016-06-30,-0.060029148133368966,40,20
16,2016-05-01,2016-07-31,0.005749032485093184,32,20
17,2016-06-01,2016-08-31,0.021675830481610554,31,20
18,2016-07-01,2016-09-30,0.020693292781767587,31,20
19,2016-08-01,2016-10-31,0.03938094326729627,31,20
20,2016-09-01,2016-11-30,-0.25399349830839146,31,20
21,2016-10-01,2016-12-31,0.02348393192680469,31,20
22,2016-11-01,2017-01-31,-0.10830341316067384,29,20
23,2016-12-01,2017-02-28,-0.21575726139750115,16,20
24,2017-01-01,2017-03-31,-0.184936246155002,26,20
25,2017-02-01,2017-04-30,-0.09946660192415775,25,20
26,2017-03-01,2017-05-31,-0.12102452832075891,23,20
27,2017-04-01,2017-06-30,0.22868179917347098,26,20
28,2017-05-01,2017-07-31,-0.06993476627531821,30,20
29,2017-06-01,2017-08-31,0.0988659671670631,29,20
30,2017-07-01,2017-09-30,0.20550469882382974,19,20
31,2017-08-01,2017-10-31,0.15004779567988444,18,20
32,2017-09-01,2017-11-30,-0.07364328756022907,22,20
33,2017-10-01,2017-12-31,0.2885201864707678,26,20
34,2017-11-01,2018-01-31,-0.00722133197974359,30,20
35,2017-12-01,2018-02-28,-0.07434231689532637,27,20
36,2018-01-01,2018-03-31,0.1932336345066445,25,20
37,2018-02-01,2018-04-30,0.06203330232054167,22,20
38,2018-03-01,2018-05-31,0.12444004411865855,26,20
39,2018-04-01,2018-06-30,0.16788870925620647,28,20
40,2018-05-01,2018-07-31,0.1588478749868436,33,20
41,2018-06-01,2018-08-31,-0.18459434220310372,29,20
42,2018-07-01,2018-09-30,-0.15632040123912147,28,20
43,2018-08-01,2018-10-31,-0.20059201058570847,23,20
44,2018-09-01,2018-11-30,0.06294682772301616,18,20
45,2018-10-01,2018-12-31,-0.051569448026618725,29,20
46,2018-11-01,2019-01-31,0.1395309593971707,21,20
47,2018-12-01,2019-02-28,0.056985584151427175,25,20
48,2019-01-01,2019-03-31,0.03329124582729875,26,20
49,2019-02-01,2019-04-30,-0.06566191229450234,28,20
50,2019-03-01,2019-05-31,0.1114462410587601,28,20
51,2019-04-01,2019-06-30,0.019292515923618324,27,20
52,2019-05-01,2019-07-31,-0.014524774116812269,24,20
53,2019-06-01,2019-08-31,-0.05547154474066277,24,20
54,2019-07-01,2019-09-30,0.03415966082510259,24,20
55,2019-08-01,2019-10-31,0.10668434202790687,30,20
56,2019-09-01,2019-11-30,0.12716722896849142,31,20
57,2019-10-01,2019-12-31,-0.12603482212646053,24,20
