fold,start,end,sharpe,trades,pairs
0,2024-03-01,2024-05-31,0.1262418450868592,12,20
1,2024-06-01,2024-08-31,0.003860788693596872,2,10
2,2024-09-01,2024-11-30,0.03315464184466385,10,16
3,2024-12-01,2025-02-28,0.038997207258330883,12,20
4,2025-03-01,2025-05-31,0.09684310262356785,7,6
5,2025-06-01,2025-08-31,0.2577770059422503,19,20
6,2025-09-01,2025-11-30,0.20050177019613502,9,20
