fold,start,end,sharpe,trades,pairs
0,2024-03-01,2024-05-31,0.14899056736598773,10,20
1,2024-06-01,2024-08-31,0.2354454689711039,8,20
2,2024-09-01,2024-11-30,-0.05289021900336706,20,20
3,2024-12-01,2025-02-28,-0.007699026775229245,8,20
4,2025-03-01,2025-05-31,0.009291523362699892,6,20
5,2025-06-01,2025-08-31,0.1724682541877907,10,20
6,2025-09-01,2025-11-30,-0.22185848996701354,15,20
