selected_book_origin,selected_book,leg_a,leg_b,window,start_index,start_A,start_B,mechanism,sizing_mode,exposure_mode,full_matrix_replay_case,final_equity,cumulative_return,annualized_return,annualized_volatility,sharpe,max_drawdown,n_days,final_equity_multiple,mean_gross,median_gross,mean_gross_leverage,median_gross_leverage,return_on_gross,median_return_on_gross,active_days,efficiency_days,allocator_different_weight_days,allocator_identical_weight_days,allocator_different_weight_fraction,allocator_mean_abs_daily_weight_difference,allocator_max_abs_daily_weight_difference,v1_allocator_months,v1_v2_allocator_different_months,v1_v2_allocator_mean_abs_monthly_difference,v1_v2_allocator_max_abs_monthly_difference
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,historical,0,2014-01-01,2014-11-01,B,v2,matched_to_v1,,1468790.585855704,0.468790585855704,0.08005298978853093,0.0775736385485436,1.0313859421770968,-0.09665553666747595,1258,1.468790585855704,973033.7608682984,801346.3701385041,0.7560723648609629,0.6052135102183864,0.00011261433585844101,0.0003104609905247432,1255,1255,83,1175,0.06597774244833068,0.026391096979332274,0.4,60,4,0.02666666666666667,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,A,v1,actual,case_1_v1_sizing_v1_allocator,1279574.8910589342,0.2795748910589342,0.13343413481391098,0.13188035020217556,1.0150451879841105,-0.09815660611429855,496,1.2795748910589342,1476602.6909022047,1360901.5785335414,1.2834000504533358,1.1398886322176822,0.0002187822632411693,0.00012823624132113966,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,A,v2,actual,case_2_v2_sizing_v2_allocator,1204266.685312405,0.2042666853124051,0.09903703001422826,0.07141465969470516,1.3577515678348944,-0.032000433551497065,496,1.204266685312405,729301.5133254104,648543.0063143196,0.6668722814222775,0.5840119488055756,0.0003945166717685056,0.00017680448464660206,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,A,v1,matched_to_v2,,1157235.5603841227,0.15723556038412267,0.07701648600795385,0.07038976224617177,1.0889999813914588,-0.04449131447366694,496,1.1572355603841227,729301.5133254104,648543.0063143196,0.6726104879384858,0.5910655178609405,0.00021878226324116933,0.00012823624132113966,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,A,v2,matched_to_v1,,1379028.7666729398,0.3790287666729397,0.17736807144325617,0.13051712644113872,1.3154060807316967,-0.07049393479093047,496,1.3790287666729397,1476602.6909022047,1360901.5785335414,1.2630966270020978,1.098742200706404,0.0003945166717685056,0.00017680448464660206,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,B,v1,actual,case_1_v1_sizing_v1_allocator,1284586.479560663,0.28458647956066296,0.13568737287050503,0.13278629099584993,1.0239887952339628,-0.09979466514809932,496,1.284586479560663,1447291.8311629826,1309253.0195741013,1.2500605941210465,1.0564968630028637,0.00022705832223160797,0.0001602728039333745,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,B,v2,actual,case_2_v2_sizing_v2_allocator,1204524.6560418494,0.20452465604184944,0.099156636868442,0.07155333108678322,1.356788550111098,-0.0322069071989618,496,1.2045246560418494,714120.404723841,639987.1863367038,0.6520348531630349,0.5607597247584717,0.0003995842657166172,0.00016304851987417168,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,B,v1,matched_to_v2,,1160660.1771020528,0.16066017710205283,0.07863462434177415,0.07067282964941964,1.106175429926697,-0.04467340826514188,496,1.1606601771020528,714120.404723841,639987.1863367038,0.6562316147410735,0.5701725382490319,0.00022705832223160797,0.00016027280393337453,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,0,2023-01-01,2023-01-01,B,v2,matched_to_v1,,1378310.3540614485,0.37831035406144853,0.17705640689732394,0.13126686995052247,1.3066294983384596,-0.07222488727358767,496,1.3783103540614485,1447291.8311629826,1309253.0195741013,1.235208389639188,1.029850138324385,0.00039958426571661725,0.00016304851987417168,494,494,84,412,0.1693548387096774,0.08387096774193549,0.8,24,4,0.08333333333333333,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,A,v1,actual,case_1_v1_sizing_v1_allocator,1131310.9758523388,0.13131097585233875,0.06764448589194072,0.11008424774127447,0.6485379553700179,-0.05816423792553338,475,1.1313109758523388,1105169.6573850983,974548.3721819364,1.0667591018599785,0.9590491295364304,0.0001215427311635076,0.00013960987958694387,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,A,v2,actual,case_2_v2_sizing_v2_allocator,1114790.0503241553,0.11479005032415524,0.05934439466691077,0.06512035682332261,0.9173561169894056,-0.03475292492712412,475,1.1147900503241552,609354.6402517183,534797.2793276517,0.5929737657993791,0.5253776586147375,0.0002255613586468748,0.000203064928238857,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,A,v1,matched_to_v2,,1086387.6032237161,0.08638760322371608,0.04493886880621667,0.06298186989149793,0.7290291453799319,-0.03313719466829823,475,1.086387603223716,609354.6402517183,534797.2793276517,0.5939293893091804,0.5250133338851461,0.0001215427311635076,0.00013960987958694387,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,A,v2,matched_to_v1,,1178507.7823555074,0.17850778235550746,0.09104771583785709,0.11389266511406088,0.8207036991304845,-0.06099142127107959,475,1.1785077823555075,1105169.6573850983,974548.3721819364,1.06544724737942,0.9619721542520968,0.00022556135864687472,0.000203064928238857,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,B,v1,actual,case_1_v1_sizing_v1_allocator,1104672.3312548995,0.10467233125489939,0.05423273393180983,0.11177509394420163,0.5273008574127843,-0.08081661677725382,475,1.1046723312548994,1078713.4127935467,963723.0159852519,1.0653485207452558,0.9631833156345067,6.13365209593028e-05,0.0001396098795874094,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,B,v2,actual,case_2_v2_sizing_v2_allocator,1097750.7966135484,0.09775079661354846,0.05072317451306163,0.06578101564255046,0.784559099231818,-0.04489055298882105,475,1.0977507966135485,594537.1358026268,520594.99890574435,0.5862499376214415,0.5178104698617011,0.000163931605144214,0.0001433580186124673,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,B,v1,matched_to_v2,,1072022.906961556,0.07202290696155611,0.03758587653790513,0.06340798235644005,0.6131768584761755,-0.0431317896329062,475,1.072022906961556,594537.1358026268,520594.99890574435,0.5866089113345524,0.522331053396627,6.133652095930273e-05,0.00013960987958740938,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,1,2023-02-01,2023-02-01,B,v2,matched_to_v1,,1147092.451019166,0.14709245101916602,0.07552009979807073,0.11619115927219101,0.6833545305581216,-0.08335981813911464,475,1.147092451019166,1078713.4127935467,963723.0159852519,1.0658712883391164,0.9626091638533499,0.00016393160514421404,0.0001433580186124673,473,473,58,417,0.12210526315789473,0.06484210526315788,0.8,23,3,0.06956521739130435,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,A,v1,actual,case_1_v1_sizing_v1_allocator,1439086.6034198299,0.43908660341982975,0.22722416505406318,0.14582355465334004,1.475849319154988,-0.08130973300865418,448,1.4390866034198297,1282059.382171355,1062630.316743222,1.104994913774867,0.9512147077807933,0.0006996600320398072,0.0004776133798488062,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,A,v2,actual,case_2_v2_sizing_v2_allocator,1243238.1701497752,0.24323817014977522,0.13028200593047612,0.0861013085803554,1.4648984407899828,-0.04671882106843128,448,1.2432381701497752,665793.0188724028,547101.2174450456,0.6046339414192607,0.5135470509730838,0.0006458397969291653,0.00046200094809345174,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,A,v1,matched_to_v2,,1266140.6863110627,0.2661406863110627,0.14194741338425332,0.08227424554170261,1.6541963987444466,-0.046285104572841074,448,1.2661406863110627,665793.0188724028,547101.2174450456,0.6074819359026543,0.5154072869632403,0.0006996600320398072,0.0004776133798488062,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,A,v2,matched_to_v1,,1406713.7393383933,0.4067137393383933,0.21161801681570558,0.15213450438147363,1.3361238963906616,-0.08145865197328972,448,1.4067137393383933,1282059.382171355,1062630.316743222,1.0946089916001878,0.9473953541337649,0.0006458397969291654,0.00046200094809345185,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,B,v1,actual,case_1_v1_sizing_v1_allocator,1431719.786258635,0.43171978625863505,0.22368641918362386,0.14677894625655324,1.4474943736823214,-0.08147813797036707,448,1.431719786258635,1277555.9557645202,1097044.5473063267,1.1037399838392645,1.0013036174072878,0.0006923112280970983,0.00038182914304684496,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,B,v2,actual,case_2_v2_sizing_v2_allocator,1239070.4133748922,0.2390704133748922,0.1281490776852272,0.08637031373347327,1.43872454503642,-0.046695340104808025,448,1.2390704133748922,663677.5750467213,563387.6377255303,0.6038482736147477,0.5213496657403504,0.0006379671767454154,0.0004253452394144365,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,B,v1,matched_to_v2,,1262259.1899864173,0.2622591899864173,0.1399769089510967,0.08251573128120183,1.6286568311290328,-0.04622855756991673,448,1.2622591899864173,663677.5750467213,563387.6377255303,0.6065647421758996,0.5245760906420694,0.0006923112280970983,0.00038182914304684496,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,2,2023-03-01,2023-03-01,B,v2,matched_to_v1,,1398297.421656024,0.398297421656024,0.2075350646211398,0.15328519337705082,1.3051705020031585,-0.08177747429565463,448,1.398297421656024,1277555.9557645202,1097044.5473063267,1.0942927843633121,0.9917373318220984,0.0006379671767454154,0.0004253452394144365,443,443,84,364,0.1875,0.09553571428571428,0.8,22,4,0.09090909090909091,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,A,v1,actual,case_1_v1_sizing_v1_allocator,1253065.5004437747,0.25306550044377474,0.1416974408071452,0.130399979392698,1.080615592638185,-0.07305176540022718,429,1.2530655004437747,1401761.0925500286,1278534.3749388852,1.21887670386095,1.121276233194833,0.0001431604125614871,0.00013960987958693523,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,A,v2,actual,case_2_v2_sizing_v2_allocator,1185209.3739403407,0.18520937394034065,0.10496407302106658,0.07356474413615093,1.3932217226894654,-0.03225101145579845,429,1.1852093739403406,708649.1421070435,637067.1002345853,0.6469462578115066,0.5842229093307665,0.00032374723181647643,0.00014335801861191556,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,A,v1,matched_to_v2,,1141003.0031001356,0.1410030031001357,0.08056520806305056,0.07114866566011456,1.1243120962271693,-0.0364467544239544,429,1.1410030031001357,708649.1421070435,637067.1002345853,0.6543934159703834,0.5921157687265933,0.00014316041256148699,0.00013960987958693523,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,A,v2,matched_to_v1,,1343256.3401049913,0.3432563401049913,0.18927461917937238,0.13203610185094222,1.3777384410070215,-0.06447610035596751,429,1.3432563401049913,1401761.0925500286,1278534.3749388852,1.1939552888760743,1.0919168739630651,0.00032374723181647643,0.00014335801861191556,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,B,v1,actual,case_1_v1_sizing_v1_allocator,1238449.398059108,0.23844939805910803,0.1338558961680969,0.13013282480383823,1.0296028932075265,-0.07518477920743616,429,1.238449398059108,1349452.1907993732,1234458.232158709,1.1830413520836602,1.050315403808523,0.00014132755605905366,0.0001637909956798,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,B,v2,actual,case_2_v2_sizing_v2_allocator,1176999.9918332186,0.17699999183321857,0.10046182984834062,0.07347142767029625,1.3393171752774349,-0.034507966538289914,429,1.1769999918332186,688375.200944201,627374.0066126827,0.6315718779853329,0.5708038927166521,0.0003190104762841833,0.00018312303459169544,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,B,v1,matched_to_v2,,1134726.9832482846,0.13472698324828447,0.07706989929606345,0.07100758020599712,1.0807736419764802,-0.038890691877037864,429,1.1347269832482845,688375.200944201,627374.0066126827,0.638235288511916,0.5743827766933427,0.00014132755605905369,0.0001637909956798,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,3,2023-04-01,2023-04-01,B,v2,matched_to_v1,,1324611.2595365676,0.32461125953656755,0.1795498176687551,0.1319293889016453,1.3164941664738496,-0.06611845097300184,429,1.3246112595365676,1349452.1907993732,1234458.232158709,1.1609027848777353,1.0300571058512142,0.00031901047628418326,0.0001831230345916954,427,427,20,409,0.046620046620046623,0.018648018648018648,0.4,21,1,0.01904761904761905,0.4
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,A,v1,actual,case_1_v1_sizing_v1_allocator,1151780.1320168346,0.1517801320168346,0.09004856396996264,0.11403628556923001,0.8119612844353955,-0.056499690056213026,413,1.1517801320168346,1103881.0749790182,992258.6156376305,1.0413430677030964,0.9375787812061824,0.0002983000486700063,0.00021392816246276202,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,A,v2,actual,case_2_v2_sizing_v2_allocator,1131308.872575022,0.131308872575022,0.07818580411573417,0.06763610555867809,1.146341916267817,-0.03334928174757634,413,1.131308872575022,610509.335460967,544699.7772193295,0.5829259713283939,0.5237277181655237,0.00043143255388386324,0.0004619499125595542,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,A,v1,matched_to_v2,,1099115.264186868,0.099115264186868,0.059359419195533114,0.06579639071507687,0.9088777183769732,-0.031934039900617606,413,1.099115264186868,610509.335460967,544699.7772193295,0.5861062607930986,0.5294564554319032,0.0002983000486700064,0.00021392816246276202,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,A,v2,matched_to_v1,,1208134.6053762399,0.20813460537623985,0.12228786146117954,0.11663992224747913,1.046060241834144,-0.058652852638021,413,1.2081346053762398,1103881.0749790182,992258.6156376305,1.031112642195108,0.9294586214926945,0.0004314325538838632,0.00046194991255955415,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,B,v1,actual,case_1_v1_sizing_v1_allocator,1108782.7703929618,0.1087827703929618,0.06503516403988097,0.1209352504392654,0.5804108091723857,-0.09075570482528628,413,1.1087827703929618,1064373.5886474187,967308.9887385224,1.0396103495906326,0.963183315634506,0.00020288298401721264,0.00020516636142079906,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,B,v2,actual,case_2_v2_sizing_v2_allocator,1104284.5927389981,0.10428459273899815,0.06239671629217547,0.07141440660669063,0.8827736436914116,-0.05098576066514093,413,1.1042845927389981,589496.485311743,555210.4873507894,0.5747997483967664,0.5312830982917581,0.0003314993051906558,0.0004306648902482455,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,B,v1,matched_to_v2,,1075277.4144333047,0.0752774144333046,0.045280532235851156,0.06931782611021856,0.6731169946240774,-0.04926816905535758,413,1.0752774144333046,589496.485311743,555210.4873507894,0.5772390955040686,0.5332231442484233,0.0002028829840172125,0.00020516636142079906,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,recent,4,2023-05-01,2023-05-01,B,v2,matched_to_v1,,1161165.5468454051,0.16116554684540518,0.09545975029053677,0.12386604190393984,0.7967294329762604,-0.08848416001287618,413,1.1611655468454052,1064373.5886474187,967308.9887385224,1.029635955069258,0.9500518954965353,0.0003314993051906558,0.0004306648902482455,411,411,58,355,0.14043583535108958,0.07457627118644065,0.8,20,3,0.08,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,A,v1,actual,case_1_v1_sizing_v1_allocator,1300454.0818957235,0.30045408189572353,0.0543014717478032,0.08858197534613636,0.6412624864402717,-0.1072825243419242,1252,1.3004540818957235,1402333.8991140737,1288721.9946599542,1.1847951357902482,1.1264098611398996,0.0002437238501572527,0.00018247956007925436,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,A,v2,actual,case_2_v2_sizing_v2_allocator,1189347.787435696,0.1893477874356959,0.035518864806450834,0.0466043974580789,0.772238460843904,-0.06097643233792527,1252,1.189347787435696,691687.4020020718,650702.5231079523,0.6203278517940525,0.5781405147067821,0.00024622887109829167,0.00033084510709280356,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,A,v1,matched_to_v2,,1178831.6897756062,0.17883168977560615,0.033669430278716383,0.047308453679268656,0.7236535218844261,-0.05803557850653196,1252,1.1788316897756062,691687.4020020718,650702.5231079523,0.6269218322037444,0.5855077126429353,0.00024372385015725265,0.00018247956007925436,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,A,v2,matched_to_v1,,1336093.2087707685,0.3360932087707684,0.06005442938285421,0.08626109067631192,0.7192481723166998,-0.1178413070767067,1252,1.3360932087707684,1402333.8991140737,1288721.9946599542,1.1621249590094902,1.1039210907334058,0.0002462288710982918,0.00033084510709280356,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,B,v1,actual,case_1_v1_sizing_v1_allocator,1315744.3598953013,0.31574435989530136,0.056784900229516655,0.0876455659471579,0.6740184743806763,-0.09769184172301482,1252,1.3157443598953014,1368354.1406153408,1246833.4413636276,1.174465448384471,1.1103041813664423,0.00022395842359214634,0.00017930578373022288,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,B,v2,actual,case_2_v2_sizing_v2_allocator,1195549.5187612625,0.1955495187612626,0.03660343034111846,0.04624106297235773,0.8005818286741406,-0.06103728338503123,1252,1.1955495187612626,680562.869353202,639343.5554224099,0.6155734213789815,0.5677158728279867,0.00022253922129726416,0.00031862710696884436,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,B,v1,matched_to_v2,,1186913.7474932873,0.18691374749328737,0.035091962696835344,0.04681008140472175,0.7602384111097246,-0.055600287445643604,1252,1.1869137474932874,680562.869353202,639343.5554224099,0.6220018260852869,0.5749614229899477,0.0002239584235921463,0.00017930578373022288,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
v2_selected,current_v2_rank_average_leader,sp500-12m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,historical,0,2014-01-01,2014-01-01,B,v2,matched_to_v1,,1346201.9189622488,0.34620191896224894,0.06166387049918143,0.08566038926417825,0.7414030900722475,-0.118066918606193,1252,1.346201918962249,1368354.1406153408,1246833.4413636276,1.1529596972287872,1.0774150346914586,0.00022253922129726407,0.00031862710696884436,1247,1247,211,1041,0.16853035143769968,0.08817891373801917,0.8,60,10,0.08666666666666668,0.8
