leg,window,start,alpha_ann,alpha_tstat,alpha_pval,rsquared,adj_rsquared,n_obs,const_beta,const_pval,Mkt-RF_beta,Mkt-RF_pval,SMB_beta,SMB_pval,HML_beta,HML_pval,Mom_beta,Mom_pval,ST_Rev_beta,ST_Rev_pval
sp500-12m/cross_sector_slide1m_noscreen,historical,2014-01-01,0.0032464221571583724,0.08928340697176627,0.9288566807185469,0.03831965455261466,0.03445437985226352,1250,1.2882627607771318e-05,0.9288566807185469,0.06254370304702195,0.0013764941239037766,-0.048640575104333054,0.15665572305043002,-0.006459762180483994,0.8580364261704736,0.00045740394373975236,0.984850315317599,0.11642240832688393,0.003229284394660699
sp500-12m/cross_sector_slide1m_noscreen,recent,2023-01-01,0.0159520483638972,0.20928758971232508,0.8342237392390333,0.09567667986967976,0.08627622955647485,487,6.33017792218143e-05,0.8342237392390333,0.20182444982909814,0.00675328940621278,-0.037318270924662895,0.6025888238410356,0.009249955219221378,0.8603465528981318,-0.04769178281352541,0.3912539841224104,0.10348423275169624,0.13456206378622088
sp500-12m/cross_sector_slide1m_noscreen,recent,2023-02-01,0.022248676004359362,0.29590898269932897,0.7672995909162439,0.12926663199351662,0.11980213886301128,466,8.828839684269588e-05,0.7672995909162439,0.17152006094994762,0.017335099596211916,-0.09308857773309188,0.1321029888364089,-0.018871266163920906,0.6975765783337957,-0.023065665056092748,0.6717353787655455,0.15186379612050024,0.005149587485717486
sp500-12m/cross_sector_slide1m_noscreen,recent,2023-03-01,0.01925541041461729,0.2515417538578055,0.8013952847333105,0.14847466423673927,0.1387761979979777,445,7.641035878816385e-05,0.8013952847333105,0.17856263563935001,0.01073998530293995,-0.10975420109564538,0.08306393604761386,-0.009089328282708642,0.8460887247922613,-0.03326092882489794,0.5407002114784054,0.16232858666328784,0.0030309920896192683
sp500-12m/cross_sector_slide1m_noscreen,recent,2023-04-01,0.06495485117827458,0.7786375222694463,0.4361932693111302,0.14521043572875147,0.13501008293315198,425,0.00025775734594553405,0.4361932693111302,0.17945951698054588,0.01116655865902028,-0.09312381808611736,0.14470893299487533,-0.002131973017412843,0.9659244289089151,-0.026972529819282293,0.6288956937201139,0.16445917321502157,0.004414927555583704
sp500-12m/cross_sector_slide1m_noscreen,recent,2023-05-01,0.10210030336513735,1.2064047987433746,0.2276614466594017,0.15454073141553337,0.14391938382025116,404,0.00040515993398864027,0.2276614466594017,0.18705992696578191,0.007871608930384338,-0.1140691960823267,0.07061368734732607,-0.0012104131325767799,0.9799345848637753,-0.034002716638160096,0.5403346635262527,0.16232139549670646,0.004768167648553268
