A,B,recent,hist,joined_sh,score,r_ret,h_ret,r_rank,h_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.9047018414990047,-0.22295758166218263,0.1361054354814375,-0.22295758166218263,0.10140765543142183,-0.02188827983786923,127,330,228.5,320,205,271
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,1.0570733180621161,0.09798360588914332,0.3512676196014422,0.09798360588914332,0.09099452966926883,0.004480133316618229,84,185,134.5,168,72,139
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,1.084182351239464,0.131685844112331,0.4480665643488947,0.131685844112331,0.10129068279980533,0.006338024171392398,73,167,120.0,147,53,88
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.8246781860403237,0.08476804554311627,0.3385459781666735,0.08476804554311627,0.06935840944694668,0.0031072475160225377,151,192,171.5,175,121,150
core-2m/same_sector_slide3m_bd7,core-2m/same_sector_slide1m_noscreen,0.8557355299532153,-0.5802125816048505,-0.0960252184310228,-0.5802125816048505,0.0678972698590472,-0.034613247967597016,143,449,296.0,448,345,399
core-2m/same_sector_slide3m_bd7,core-2m/same_sector_slide1m_bd7,0.8793699637626233,-0.6438522423799412,-0.1346899418693348,-0.6438522423799412,0.06814256248929787,-0.03313103888503299,133,457,295.0,456,343,412
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_noscreen,0.5824808765415364,-0.4214972180925977,-0.2302586420953332,-0.4214972180925977,0.07218224309695642,-0.10158544220984389,256,409,332.5,406,384,448
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,0.12969397557325435,-0.4094314551308668,-0.3095839023022823,-0.4094314551308668,0.01921734068122225,-0.11021837946377289,453,407,430.0,401,477,467
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_noscreen,1.0623892233235335,-0.8249700865897723,-0.2593941265209533,-0.8249700865897723,0.09479842220919096,-0.06178460342633785,82,482,282.0,482,320,457
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_bd7,0.3650554911835272,-0.3803150029302025,-0.1771710468602076,-0.3803150029302025,0.029736047278143073,-0.03189085559204452,377,396,386.5,390,442,429
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_noscreen,0.627197210229,-0.015051096966437603,0.1758961685126444,-0.015051096966437603,0.053800000817075325,-0.004083209826885481,239,240,239.5,228,229,249
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_bd7,0.708755587761423,-0.19964459540521323,0.1058428379342586,-0.19964459540521323,0.055160389195042514,-0.012581359566627426,204,314,259.0,305,276,285
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.37580406066973815,-0.0941731617089865,0.0715872611287874,-0.0941731617089865,0.028817047312270593,-0.006121594740747471,372,274,323.0,261,380,306
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,0.3558159245464652,-0.4528736137912947,-0.1359143655913929,-0.4528736137912947,0.02555386417296035,-0.018303218451010794,382,424,403.0,421,455,413
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_noscreen,0.3164593363787064,0.20204064798784951,0.2324163888273201,0.20204064798784951,0.029953582008600897,0.014955583906291148,397,138,267.5,112,292,214
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,-0.0024738634415575832,0.6422773125702275,0.4708698464471304,-0.0024738634415575832,0.006855606056509167,0.045956327420273446,472,27,249.5,221,251,81
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.5496414731909722,-0.1548685166070028,0.0740749703235774,-0.1548685166070028,0.04388659843273657,-0.010745360563639839,279,299,289.0,288,334,304
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.06357778544450261,-0.16174635280854405,-0.0629852703723843,-0.16174635280854405,0.0076390292737211095,-0.007160820998325268,464,303,383.5,293,439,380
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,0.5379746546232594,-1.0950851168928288,-0.5846943823222108,-1.0950851168928288,0.03269386685103255,-0.0474701522198665,287,496,391.5,496,444,494
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,0.5793258871111396,-0.8908910281616195,-0.3121304123846372,-0.8908910281616195,0.037478721778976376,-0.03341844050699205,258,485,371.5,485,432,469
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,0.4702629916585659,-0.9126004611769536,-0.4259465592690208,-0.9126004611769536,0.027619901031254647,-0.032706847430570285,329,486,407.5,486,462,485
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,0.5181625497534339,-0.9749035294064476,-0.2805801426814888,-0.9749035294064476,0.040897287112387604,-0.030131863767289158,304,490,397.0,490,451,462
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,0.3041457620320404,-1.0582748645044453,-0.512576198766828,-1.0582748645044453,0.03277338959519423,-0.05977722475634695,404,495,449.5,495,490,492
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,0.47497999207505437,-0.47174181161822776,-0.1324553693963832,-0.47174181161822776,0.039231310994316315,-0.024464777500205037,327,429,378.0,426,435,409
