A,B,recent,hist,joined_sh,score,r_ret,h_ret,r_rank,h_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_noscreen,1.1014312488073223,-0.3228903458690581,-0.045012714408445544,-0.3228903458690581,0.15982352170837064,-0.09481708541223044,59,387,223.0,380,200,385
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,0.5451055038781244,-0.20489924121475217,-0.05769711755975895,-0.20489924121475217,0.06336307188592474,-0.0551500614791699,285,337,311.0,326,366,390
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_noscreen,0.8284216376238149,-0.18353687301500973,0.09034673286356891,-0.18353687301500973,0.13144476548240952,-0.040826846871045874,159,320,239.5,309,236,311
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.7690697702417222,-0.16100054283552215,0.049985331270729516,-0.16100054283552215,0.10498987940223595,-0.04526240451931418,187,304,245.5,294,248,331
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.6642565718684473,-0.16768119646042767,0.03956098617500796,-0.16768119646042767,0.08331147406099118,-0.03582824345829283,228,309,268.5,298,305,339
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.7735042177040214,-0.22845662023210966,-0.0329909369584354,-0.22845662023210966,0.09434052327396372,-0.0635982183983892,184,347,265.5,336,298,378
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.7856605735277817,0.016223463744783034,0.2118930044168777,0.016223463744783034,0.11260482840812056,-0.00936474534056242,174,227,200.5,209,158,231
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_bd7,0.574168353816878,0.35838092926549153,0.43608683197877973,0.35838092926549153,0.08316549858476252,0.030092502805243893,270,78,174.0,46,115,96
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.8674719823272496,-0.2542750724741987,-0.012616333403081742,-0.2542750724741987,0.11494089751286558,-0.05850413985810288,150,365,257.5,355,280,364
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.6151610721429638,-0.21184225027567016,-0.03630763271345548,-0.21184225027567016,0.0874489453145112,-0.060246757402526496,247,342,294.5,330,342,381
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,0.8070289751342891,-0.3559608449442668,-0.13483716035099091,-0.3559608449442668,0.11090452653926716,-0.0898519790313137,166,402,284.0,396,329,421
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,0.7625794209426875,-0.3402171999753154,-0.13311440832599836,-0.3402171999753154,0.09861819642446239,-0.08726498913070257,189,391,290.0,384,333,419
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,0.8329629292076481,-0.31049474312701775,-0.09663830061908123,-0.31049474312701775,0.11251591458739948,-0.08000531035904768,156,385,270.5,376,308,403
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,0.6663900794351748,-0.3167833929275297,-0.10359405119009386,-0.3167833929275297,0.09153502081527023,-0.06753010254785063,227,386,306.5,379,359,406
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.6090170181946755,-0.4209714705187133,-0.21906461272351968,-0.4209714705187133,0.079534270271585,-0.10114036511796665,250,422,336.0,418,404,455
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,0.7020615277842116,-0.2949819830749605,-0.10585104651820201,-0.2949819830749605,0.08663634435442172,-0.07810623221835322,207,381,294.0,372,340,408
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.8318077412904115,-0.3536219665128157,-0.11503158605356786,-0.3536219665128157,0.0989219945160921,-0.07348562077818899,158,401,279.5,394,322,411
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,0.771406141614809,-0.2722457147168475,-0.098423225751926,-0.2722457147168475,0.0790521155745274,-0.07075008704439545,185,372,278.5,363,320,404
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.7613845937876949,-0.11314463784795578,0.05592927730644283,-0.11314463784795578,0.10005810952385055,-0.045639946976056556,190,292,241.0,279,239,327
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.6480115102662873,-0.11529729097305814,0.024494867781289904,-0.11529729097305814,0.07559106219264626,-0.045271098662925224,232,293,262.5,281,287,345
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,0.9675725093144656,-0.2072935469476213,0.036894318277229776,-0.2072935469476213,0.11789943650350292,-0.05023128416420719,104,339,221.5,328,196,341
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.5953759298163837,-0.1704852330428567,-0.010350232547046756,-0.1704852330428567,0.07053842963627677,-0.0436382981261797,255,311,283.0,300,328,363
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,1.1171209812852436,-0.23411443156401487,0.008225578204525293,-0.23411443156401487,0.14096576785677684,-0.06953950553523147,51,354,202.5,343,161,354
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,1.0885076275613446,-0.04405430250169977,0.20939187826726732,-0.04405430250169977,0.12011364980295802,-0.01496251771144097,64,261,162.5,246,102,233
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,1.0587811865733812,-0.09537002072925253,0.09922587149795528,-0.09537002072925253,0.11908709128329815,-0.04224646006115618,72,286,179.0,271,120,302
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.9097242907357103,-0.08482078369598386,0.15354605905568136,-0.08482078369598386,0.08879776511073882,-0.01584800510930262,128,279,203.5,264,163,263
core-2m/cross_sector_slide3m_bd7,core-2m/cross_sector_slide1m_noscreen,0.9436379100319291,-0.2681562856650622,-0.062992858215377,-0.2681562856650622,0.10735592582659334,-0.08050076702306153,110,371,240.5,362,238,393
core-2m/cross_sector_slide3m_bd7,core-2m/cross_sector_slide1m_bd7,0.12266464962745513,-0.19460659896398433,-0.1343498962875342,-0.19460659896398433,0.014694233549359836,-0.06375669635323633,458,326,392.0,315,446,420
core-2m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_noscreen,0.28414356296907717,-0.10082071564769199,-0.018924961764754982,-0.10082071564769199,0.02634964620045981,-0.02789162260859379,400,287,343.5,273,408,369
core-2m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_bd7,0.1642065739543703,-0.08168059617662121,-0.03837946650756687,-0.08168059617662121,0.012772079535111548,-0.035579885604456685,443,277,360.0,262,423,382
core-2m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.016158600733576594,-0.03771318975930547,-0.017724959100161225,-0.03771318975930547,0.0024490189711626753,-0.016537079535009824,466,255,360.5,240,426,368
core-2m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.11147526421925007,-0.18063453731310136,-0.15287406115391064,-0.18063453731310136,-0.005113387341564102,-0.05654640365517061,476,319,397.5,308,455,431
core-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_noscreen,0.124229927619115,0.05290076312302322,0.0622271865869831,0.05290076312302322,0.00801189623091958,-0.006600597128898822,457,213,335.0,194,402,325
core-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,-0.40579744363092835,0.1320324790984112,0.048207422889741565,-0.40579744363092835,-0.03640528179255283,0.0059331010522061245,492,178,335.0,413,402,333
core-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.24728800764673825,-0.08497143028814559,-0.015829419819572022,-0.08497143028814559,0.02223057899357812,-0.023473473955942903,415,280,347.5,265,413,366
core-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,-0.23571546683208372,-0.16490355569004048,-0.1614329125823564,-0.23571546683208372,-0.01799367907308249,-0.04294878539316305,486,308,397.0,344,453,437
core-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,-0.06212341858210936,-0.3457976511498793,-0.3012817063569934,-0.3457976511498793,-0.007883758408522313,-0.09076569609221496,473,395,434.0,388,486,473
core-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,-0.11695539091334128,-0.3102565400650689,-0.2813353639495141,-0.3102565400650689,-0.019130891624924807,-0.09113592871964815,479,384,431.5,375,484,468
core-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,-0.06045382446053162,-0.2322831051525047,-0.19466080285903067,-0.2322831051525047,-0.0010293767117969476,-0.06470293660776782,472,353,412.5,342,469,447
core-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,-0.12724020597698002,-0.23609321274142167,-0.20310323578243752,-0.23609321274142167,-0.005005451196794098,-0.07318302060844806,482,355,418.5,345,472,451
core-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,0.16123219697357663,-0.3607768011218749,-0.256281079920878,-0.3607768011218749,0.020806801541519992,-0.08808579636070513,445,405,425.0,399,479,462
core-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,0.12619443654722712,-0.21613310156290036,-0.16138483084399516,-0.21613310156290036,0.007906992042604987,-0.06981469496686943,455,344,399.5,332,457,436
core-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide1m_noscreen,0.41423083329103694,-0.2921168276073908,-0.16305609681955835,-0.2921168276073908,0.03830211365190186,-0.061237797358014046,348,380,364.0,371,427,438
core-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide1m_bd7,0.3792504712476089,-0.24103697983080288,-0.1503820775546572,-0.24103697983080288,0.03182133437623937,-0.06885120169971948,364,356,360.0,346,423,430
core-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_noscreen,0.33334096606799574,-0.06539721262559053,0.017303599459976067,-0.06539721262559053,0.04491360748270283,-0.036002734419669724,383,269,326.0,254,392,348
core-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_bd7,0.004994202026113115,-0.16350637647886854,-0.12467141763984542,-0.16350637647886854,0.0043404900128609205,-0.05674444972099146,467,306,386.5,296,443,417
core-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_noscreen,0.7776560782222983,-0.1684512337540054,0.0082844858525494,-0.1684512337540054,0.07775228165078221,-0.04243757011502158,181,310,245.5,299,248,353
core-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_bd7,0.30291594145133666,-0.1046068340289834,-0.025663863593353587,-0.1046068340289834,0.02704068512774942,-0.026142822245279085,394,290,342.0,276,407,375
core-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_noscreen,0.7699679838834118,-0.19914283093655571,-0.054016305274464785,-0.19914283093655571,0.07816628081098127,-0.06900534922613999,186,330,258.0,319,281,388
core-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_bd7,0.8193268919657193,-0.04945494777118495,0.07209470548076977,-0.04945494777118495,0.0692407048383183,-0.025054610435227498,162,264,213.0,249,179,319
core-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_noscreen,0.9061476759654248,-0.09433816632571096,0.04609867393339145,-0.09433816632571096,0.07913201047344857,-0.04087028226816192,130,285,207.5,270,171,334
core-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_bd7,0.4266763291323551,-0.07923521134367882,-0.014013812413507742,-0.07923521134367882,0.034491598190359164,-0.0392534432985876,345,275,310.0,260,364,365
core-2m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,0.9801159657104458,-0.27494911863820587,0.07733131375909094,-0.27494911863820587,0.10305311782323323,-0.03143387154419797,95,374,234.5,365,222,315
core-2m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_noscreen,1.1797319597331404,-0.2017127150960934,0.25316162825742866,-0.2017127150960934,0.12814278211826716,-0.018669762077482055,28,333,180.5,322,124,202
core-2m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_bd7,1.287033242793345,-0.42363847136685895,0.11341293492449726,-0.42363847136685895,0.11854337634528793,-0.032378533545656785,13,423,218.0,419,189,289
core-2m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_noscreen,1.119960574147894,-0.2843297131903589,0.2347775043266834,-0.2843297131903589,0.11532099463848366,-0.01951688971000909,49,379,214.0,370,181,217
core-2m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,1.3961393332024747,-0.5810750557698218,0.07477130165160384,-0.5810750557698218,0.13139435705781866,-0.04060316330446656,4,453,228.5,452,206,316
core-2m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,1.1424534185645299,0.20963039582909468,0.45643785012176263,0.20963039582909468,0.12869222338460046,0.017262802627276308,40,139,89.5,113,21,87
core-2m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,1.0961120283942012,0.2309961993277255,0.5054889460799552,0.2309961993277255,0.10943288224653251,0.014493040914214328,60,127,93.5,99,25,68
core-2m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,1.3669977555187167,-0.1851042329633178,0.3510050239901181,-0.1851042329633178,0.1491133110472626,-0.015448769433512477,6,323,164.5,312,104,139
core-2m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,1.211295820033683,-0.42078949632319124,0.1984712468364304,-0.42078949632319124,0.11823923624168357,-0.024517212234663188,20,421,220.5,417,194,242
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,1.3585745521768522,-0.7060991437558838,-0.1531458746465913,-0.7060991437558838,0.1126070288354036,-0.057286193975912614,7,472,239.5,472,236,432
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,1.2695772685698876,-0.6742174610202647,-0.03510201224216571,-0.6742174610202647,0.10827341063701242,-0.04222080221374136,14,468,241.0,468,239,379
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,1.432088627903572,-0.568485616668043,-0.031950471579245104,-0.568485616668043,0.1159789688665954,-0.04574918160215391,1,452,226.5,451,205,377
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,1.3378753820675253,-0.6033289289100159,0.2076140551134989,-0.6033289289100159,0.12369153407031167,-0.026975516388716203,9,455,232.0,454,215,234
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.890456222433348,-1.0225775969096764,-0.42446932428424927,-1.0225775969096764,0.09660073426969892,-0.08773066297877075,139,494,316.5,494,375,487
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,1.212129411586957,-0.6051811255528974,0.008428316452732511,-0.6051811255528974,0.11076811462121183,-0.03924633798018562,19,456,237.5,455,229,352
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,1.1643290057327425,-0.7747497549326018,-0.12364116196480412,-0.7747497549326018,0.1222647319511974,-0.05837269102182174,33,479,256.0,479,275,416
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,1.3978019347963486,-0.460832568336552,0.20624482327347185,-0.460832568336552,0.1292414089767952,-0.027355558931965063,3,433,218.0,429,189,235
core-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,1.131290936925049,-0.07038368447764991,0.2910040581162413,-0.07038368447764991,0.1303999476335936,-0.011200081590120425,44,272,158.0,257,97,178
core-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,1.1694379967726882,-0.22342090244029233,0.18448597311318965,-0.22342090244029233,0.10752557795585509,-0.02055301736439641,31,346,188.5,335,134,251
core-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,1.3248656872899849,-0.14632531420170236,0.3687729461861393,-0.14632531420170236,0.13746542482521956,-0.0118741231563394,10,301,155.5,291,92,126
core-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.9862907451739508,-0.1871480815521831,0.2226844926899801,-0.1871480815521831,0.0826609524893942,-0.011861799818789764,93,325,209.0,314,172,224
core-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,1.3682310968650846,-0.444367180661054,0.022838120039795858,-0.444367180661054,0.1450178841309418,-0.0521033845243738,5,430,217.5,426,187,347
core-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_bd7,1.2309841444613745,-0.04953883750542364,0.27390836725656337,-0.04953883750542364,0.10512368603527959,-0.008566416193491078,15,265,140.0,250,70,188
core-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,1.1742979980255241,-0.03077055229885115,0.3450093863816401,-0.03077055229885115,0.11382305400323642,-0.005142796969082819,30,253,141.5,238,74,146
core-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_bd7,1.2270188955236752,-0.053679988270069263,0.36409800050577534,-0.053679988270069263,0.10483581969773859,-0.005206764761767957,17,266,141.5,251,74,132
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_noscreen,0.4040099333629884,0.0768677961767695,0.17601181325314882,0.0768677961767695,0.03478149449428887,0.0029101927134389527,353,203,278.0,184,318,257
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_bd7,0.30362427177344137,0.011219991672781652,0.09353587549960134,0.011219991672781652,0.020036852521454505,-0.0015548130310020225,392,233,312.5,215,370,308
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.13180178153742939,0.10535818806976907,0.11403650510150982,0.10535818806976907,0.007669902378074411,0.004687427464281857,453,190,321.5,171,380,288
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,0.1444876987139657,-0.24475369558578183,-0.14537068026819408,-0.24475369558578183,0.0078126127144706,-0.02065966938652597,449,360,404.5,350,461,426
core-2m/cross_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_noscreen,0.2382014557635317,0.25870072387538057,0.24649587873849663,0.2382014557635317,0.018254864856282072,0.021310095145479213,423,117,270.0,92,307,205
core-2m/cross_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_bd7,-0.11486493082674838,0.5925494104691338,0.38916384888752403,-0.11486493082674838,-0.011490090220898908,0.040773163094514064,478,35,256.5,280,276,116
core-2m/cross_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.387306117259728,0.008200357715758957,0.12972010003474294,0.008200357715758957,0.0323561732153169,-0.00187899391507651,359,235,297.0,217,348,276
core-2m/cross_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.001984415033955239,0.003168389028097337,0.002438159396131943,0.001984415033955239,-0.0022972319783284957,-0.0016801543264549634,469,240,354.5,224,418,357
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,0.21236635667719583,-0.4014767380214345,-0.2703205826597303,-0.4014767380214345,0.011232996860245459,-0.030836054745623898,432,416,424.0,411,476,464
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,0.21197274403689675,-0.35095194475172137,-0.1980229566261676,-0.35095194475172137,0.011053001061395552,-0.020871029069817415,433,399,416.0,392,471,449
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,0.26659789165535636,-0.22939179960917092,-0.13032317290759873,-0.22939179960917092,0.0128638457747422,-0.01860212879014078,407,349,378.0,338,438,418
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,0.2387027297267721,-0.2516331479512841,-0.11085992470812078,-0.2516331479512841,0.01410855883686506,-0.015456965950463086,421,363,392.0,353,446,409
core-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,0.3780635232242514,-0.6259817616989505,-0.312625178950773,-0.6259817616989505,0.03759762326520335,-0.05345311239652839,365,459,412.0,458,468,476
core-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,0.3763691282800668,-0.2677710897274179,-0.08372651325448413,-0.2677710897274179,0.024999859900613243,-0.019181134067483008,367,370,368.5,361,432,399
core-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide1m_noscreen,0.5036422116960954,-0.4493531124247753,-0.14010999762718193,-0.4493531124247753,0.041723414411314066,-0.03127576798621823,307,431,369.0,427,433,424
core-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide1m_bd7,0.41956175566031534,-0.13693740068004262,0.02904591088213615,-0.13693740068004262,0.02853378813198293,-0.010009050085291404,346,297,321.5,286,380,344
core-2m/cross_sector_slide1m_bd7,sp500-12m/same_sector_slide3m_noscreen,0.6244752574503852,0.18713376668525852,0.32243056626105465,0.18713376668525852,0.06625252246177474,0.01275399436647806,241,149,195.0,124,148,162
core-2m/cross_sector_slide1m_bd7,sp500-12m/same_sector_slide3m_bd7,0.34960968802309667,-0.014112593257100252,0.07853934237013707,-0.014112593257100252,0.0240157799950663,-0.004371587541523558,374,248,311.0,233,366,314
core-2m/cross_sector_slide1m_bd7,sp500-12m/same_sector_slide1m_noscreen,0.8910091982761894,-0.04309539395065658,0.2575307691219705,-0.04309539395065658,0.07947902921675212,-0.005304868418105069,138,259,198.5,244,156,198
core-2m/cross_sector_slide1m_bd7,sp500-12m/same_sector_slide1m_bd7,0.2998583079336794,0.038396791500426304,0.11996138808145917,0.038396791500426304,0.02020282035804897,0.0005374819720112001,395,216,305.5,198,358,283
core-2m/cross_sector_slide1m_bd7,sp500-12m/cross_sector_slide3m_noscreen,0.9712920828500208,-0.19469032640242653,0.0943053743612079,-0.19469032640242653,0.09078313018332004,-0.024771266812331216,100,327,213.5,316,180,307
core-2m/cross_sector_slide1m_bd7,sp500-12m/cross_sector_slide3m_bd7,0.7678599173126389,0.09902598086551924,0.23986898103332152,0.09902598086551924,0.054169997987746396,0.00452025861170724,188,197,192.5,178,143,212
core-2m/cross_sector_slide1m_bd7,sp500-12m/cross_sector_slide1m_noscreen,0.9799549235642573,0.1188397827930855,0.34909921396652266,0.1188397827930855,0.08193528381165116,0.006177135349425988,96,184,140.0,165,70,141
core-2m/cross_sector_slide1m_bd7,sp500-12m/cross_sector_slide1m_bd7,0.551181893682409,0.1297323745386594,0.24458907088214404,0.1297323745386594,0.03777943995316187,0.006142941101616062,282,179,230.5,158,210,208
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.334642729466456,0.19326269815418437,0.23985549740386536,0.19326269815418437,0.032013559590118756,0.013160840053798362,382,145,263.5,119,291,213
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.20238858338770577,0.24365394394666395,0.23910201665113404,0.20238858338770577,0.019839955893155525,0.017296455671767408,437,122,279.5,115,322,214
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.23572973894311774,0.1432442621400795,0.18485146022953827,0.1432442621400795,0.022049539609630298,0.007904534512204409,425,168,296.5,147,346,249
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.4555170911834551,0.3612521189723352,0.38858506532514336,0.3612521189723352,0.04725280293127328,0.03496109436189809,328,75,201.5,44,160,117
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_bd7,0.13742822577688105,0.7746766373833641,0.6009270169433174,0.13742822577688105,0.012140466909521419,0.06239070736197605,452,15,233.5,154,218,32
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.5580168286682797,0.17802930284294086,0.2923743835885085,0.17802930284294086,0.052762752289130146,0.011469229228527666,278,154,216.0,129,185,174
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.23246259647183026,0.309682204518818,0.2878679936058704,0.23246259647183026,0.017775090172048324,0.017770725521873976,427,100,263.5,98,291,180
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,0.5755018193506182,-0.150970263334819,0.0589642357885478,-0.150970263334819,0.04768210309082195,-0.014086857133458142,269,302,285.5,292,330,326
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,0.26379460690419265,0.1337554377385239,0.1927440669149041,0.1337554377385239,0.027024475290498163,0.007027420445151034,408,177,292.5,157,338,245
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,0.39353878054024233,-0.2444330156230939,-0.05348124151142537,-0.2444330156230939,0.029759889745075818,-0.017184297861194353,355,359,357.0,349,420,387
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,0.22331538231341766,0.0973406833231748,0.14629885528429562,0.0973406833231748,0.018666741163502355,0.003876991513439121,429,198,313.5,179,373,266
sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.5507567234137923,-0.33960468968755025,-0.040143154120117354,-0.33960468968755025,0.06129960165762784,-0.03020036331104503,283,390,336.5,383,405,383
sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,0.5307230219462308,0.038182613668582624,0.19452800127721653,0.038182613668582624,0.043454747368880484,0.00029361842282948913,294,217,255.5,199,272,244
sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.6878448889811003,-0.17210319600914464,0.09829763131672231,-0.17210319600914464,0.06637847739488867,-0.01595599016420901,217,312,264.5,301,294,303
sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,0.6473096969868868,-0.033906797548087717,0.19234186352515115,-0.033906797548087717,0.05255492885298234,-0.0038026900964440724,234,254,244.0,239,245,246
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.6809864417309949,0.6191251276434542,0.640861227419862,0.6191251276434542,0.07668991396822367,0.051955114797060276,218,30,124.0,5,52,19
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.5114382571636145,0.28388416758579915,0.35707384255751967,0.28388416758579915,0.045499928338193676,0.01736872814474233,304,107,205.5,75,168,136
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,0.9707241069553605,0.43140976967143146,0.6068047977325527,0.43140976967143146,0.09841825001480461,0.029364299311872344,101,65,83.0,32,18,30
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.35625440220148846,0.33461605071646333,0.34829319737485864,0.33461605071646333,0.031126122560711324,0.018836643396130892,371,90,230.5,59,210,143
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,1.0191486113560875,-0.12748894144339198,0.18631987411201342,-0.12748894144339198,0.10449975496988469,-0.016436318370657843,86,296,191.0,285,138,248
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,0.7797618563067268,0.16105815055406736,0.3134900956989629,0.16105815055406736,0.06232641531243719,0.009895450992695398,179,159,169.0,138,107,165
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,1.0508653254373974,0.4086953204003144,0.610868181625231,0.4086953204003144,0.09956750947002549,0.02637914287592591,73,67,70.0,35,9,28
