date,pnl,total_capital,daily_return
2015-01-02,0.0,1000000.0,0.0
2015-01-05,0.0,1000000.0,0.0
2015-01-06,-9039.587347030809,1000000.0,-0.009039587347030809
2015-01-07,-374.63915634178903,990960.4126529692,-0.00037805663229151243
2015-01-08,-9337.57254791275,990585.7734966275,-0.00942631400302918
2015-01-09,-6087.348600387568,981248.2009487147,-0.006203678737450979
2015-01-12,-10620.610942840436,975160.8523483272,-0.010891137515687266
2015-01-13,1143.1421775819222,964540.2414054867,0.0011851679468719567
2015-01-14,1537.4645652771605,965683.3835830686,0.0015921000520611184
2015-01-15,580.9125728607793,967220.8481483458,0.0006005997223621495
2015-01-16,1747.2740058901234,967801.7607212067,0.0018054048636861886
2015-01-20,6127.707757949904,969549.0347270968,0.006320162816390917
2015-01-21,-3122.096567153888,975676.7424850467,-0.00319992927083812
2015-01-22,0.0,972554.6459178928,0.0
2015-01-23,-6153.5253829955955,972554.6459178928,-0.006327176995990724
2015-01-26,-111.72451019284587,966401.1205348972,-0.00011560883759220708
2015-01-27,-44.703826904318746,966289.3960247043,-4.6263393853052115e-05
2015-01-28,2576.3042068482428,966244.6921978,0.0026663061930909393
2015-01-29,704.537017822296,968820.9964046483,0.0007272107235876125
2015-01-30,3099.586006164477,969525.5334224706,0.0031970132805299034
2015-02-02,2829.8841552734484,972625.119428635,0.00290953225322399
2015-02-03,-5424.5133132934425,975455.0035839084,-0.00556100824062955
2015-02-04,4342.729255676293,970030.490270615,0.004476899746176821
2015-02-05,-1247.986618041973,974373.2195262912,-0.0012808096456599083
2015-02-06,-144.4582138061152,973125.2329082493,-0.000148447711477373
2015-02-09,-4437.205017089825,972980.7746944431,-0.004560424144540054
2015-02-10,0.0,968543.5696773533,0.0
2015-02-11,0.0,968543.5696773533,0.0
2015-02-12,0.0,968543.5696773533,0.0
2015-02-13,0.0,968543.5696773533,0.0
2015-02-17,0.0,968543.5696773533,0.0
2015-02-18,0.0,968543.5696773533,0.0
2015-02-19,0.0,968543.5696773533,0.0
2015-02-20,0.0,968543.5696773533,0.0
2015-02-23,0.0,968543.5696773533,0.0
2015-02-24,3254.99353027354,968543.5696773533,0.0033607094530170305
2015-02-25,541.2759704589744,971798.5632076268,0.0005569837113901244
2015-02-26,3366.9693908690756,972339.8391780858,0.003462749601739201
2015-02-27,-1570.587249755899,975706.8085689548,-0.0016096918008181582
2015-03-02,290.2755737304834,974136.221319199,0.0002979825278823789
2015-03-03,2026.2066040038665,974426.4968929294,0.002079383730291262
2015-03-04,-99.48594665523368,976452.7034969333,-0.00010188506447772472
2015-03-05,3112.675331115652,976353.2175502781,0.003188062757580212
2015-03-06,-501.59710693354117,979465.8928813937,-0.0005121128878290415
2015-03-09,1346.5739746094387,978964.2957744601,0.00137550877026027
2015-03-10,0.0,980310.8697490696,0.0
2015-03-11,0.0,980310.8697490696,0.0
2015-03-12,0.0,980310.8697490696,0.0
2015-03-13,0.0,980310.8697490696,0.0
2015-03-16,0.0,980310.8697490696,0.0
2015-03-17,0.0,980310.8697490696,0.0
2015-03-18,0.0,980310.8697490696,0.0
2015-03-19,0.0,980310.8697490696,0.0
2015-03-20,0.0,980310.8697490696,0.0
2015-03-23,0.0,980310.8697490696,0.0
2015-03-24,0.0,980310.8697490696,0.0
2015-03-25,0.0,980310.8697490696,0.0
2015-03-26,6150.87964820884,980310.8697490696,0.006274417471044957
2015-03-27,-1.0951925470928696e-10,986461.7493972784,-1.1102230246251565e-16
2015-03-30,0.0,986461.7493972783,0.0
2015-03-31,0.0,986461.7493972783,0.0
