date,pnl,total_capital,daily_return
2024-02-01,0.0,1000000.0,0.0
2024-02-02,0.0,1000000.0,0.0
2024-02-05,0.0,1000000.0,0.0
2024-02-06,0.0,1000000.0,0.0
2024-02-07,0.0,1000000.0,0.0
2024-02-08,0.0,1000000.0,0.0
2024-02-09,0.0,1000000.0,0.0
2024-02-12,0.0,1000000.0,0.0
2024-02-13,0.0,1000000.0,0.0
2024-02-14,0.0,1000000.0,0.0
2024-02-15,0.0,1000000.0,0.0
2024-02-16,0.0,1000000.0,0.0
2024-02-20,0.0,1000000.0,0.0
2024-02-21,0.0,1000000.0,0.0
2024-02-22,0.0,1000000.0,0.0
2024-02-23,0.0,1000000.0,0.0
2024-02-26,0.0,1000000.0,0.0
2024-02-27,0.0,1000000.0,0.0
2024-02-28,0.0,1000000.0,0.0
2024-02-29,0.0,1000000.0,0.0
2024-03-01,0.0,2000000.0,0.0
2024-03-04,0.0,2000000.0,0.0
2024-03-05,0.0,2000000.0,0.0
2024-03-06,0.0,2000000.0,0.0
2024-03-07,0.0,2000000.0,0.0
2024-03-08,0.0,2000000.0,0.0
2024-03-11,0.0,2000000.0,0.0
2024-03-12,0.0,2000000.0,0.0
2024-03-13,0.0,2000000.0,0.0
2024-03-14,0.0,2000000.0,0.0
2024-03-15,0.0,2000000.0,0.0
2024-03-18,0.0,2000000.0,0.0
2024-03-19,0.0,2000000.0,0.0
2024-03-20,0.0,2000000.0,0.0
2024-03-21,0.0,2000000.0,0.0
2024-03-22,0.0,2000000.0,0.0
2024-03-25,0.0,2000000.0,0.0
2024-03-26,0.0,2000000.0,0.0
2024-03-27,0.0,2000000.0,0.0
2024-03-28,0.0,2000000.0,0.0
2024-04-01,0.0,3000000.0,0.0
2024-04-02,0.0,3000000.0,0.0
2024-04-03,-4564.054485320934,3000000.0,-0.001521351495106978
2024-04-04,-1469.1066246032563,2995435.945514679,-0.0004904483525354881
2024-04-05,-1659.1949081421155,2993966.8388900757,-0.0005541794540240174
2024-04-08,-3316.6421127319372,2992307.6439819336,-0.0011083894129008754
2024-04-09,2558.707496643191,2988991.0018692017,0.0008560438940910402
2024-04-10,-3566.495384216263,2991549.709365845,-0.001192189911820752
2024-04-11,-979.8370056152422,2987983.213981629,-0.00032792587355588357
2024-04-12,367.0855865476772,2987003.3769760136,0.00012289426566343818
2024-04-15,-3056.747520446877,2987370.462562561,-0.0010232234531183
2024-04-16,0.0,2984313.7150421143,0.0
2024-04-17,0.0,2984313.7150421143,0.0
2024-04-18,0.0,2984313.7150421143,0.0
2024-04-19,0.0,2984313.7150421143,0.0
2024-04-22,0.0,2984313.7150421143,0.0
2024-04-23,0.0,2984313.7150421143,0.0
2024-04-24,0.0,2984313.7150421143,0.0
2024-04-25,0.0,2984313.7150421143,0.0
2024-04-26,0.0,2984313.7150421143,0.0
2024-04-29,0.0,2984313.7150421143,0.0
2024-04-30,0.0,2984313.7150421143,0.0
2024-05-01,0.0,2987927.723449707,0.0
2024-05-02,0.0,2987927.723449707,0.0
2024-05-03,0.0,2987927.723449707,0.0
2024-05-06,0.0,2987927.723449707,0.0
