fold,start,end,sharpe,trades,pairs
0,2024-05-01,2024-07-31,0.04553538168597384,23,20
1,2024-08-01,2024-10-31,0.2549536162432224,27,20
2,2024-11-01,2025-01-31,0.13529327777458588,23,20
3,2025-02-01,2025-04-30,-0.04638391842161936,24,20
4,2025-05-01,2025-07-31,0.15147983658773687,28,20
5,2025-08-01,2025-10-31,0.009877210870492651,18,20
