fold,start,end,sharpe,trades,pairs
0,2015-01-01,2015-03-31,-0.06938206395648612,10,20
1,2015-02-01,2015-04-30,0.0556743883443509,8,20
2,2015-03-01,2015-05-31,-0.12933632236656759,9,20
3,2015-04-01,2015-06-30,0.16541839951556261,14,20
4,2015-05-01,2015-07-31,0.0939368817578235,18,20
5,2015-06-01,2015-08-31,-0.002702500467054522,17,20
6,2015-07-01,2015-09-30,0.062057316268956685,15,20
7,2015-08-01,2015-10-31,-0.06295051460244426,16,20
8,2015-09-01,2015-11-30,0.04697358753384139,24,20
9,2015-10-01,2015-12-31,0.12727365284382133,16,20
10,2015-11-01,2016-01-31,0.12336614668533007,15,20
11,2015-12-01,2016-02-29,0.10554874440921051,25,20
12,2016-01-01,2016-03-31,0.11753916432915829,10,20
13,2016-02-01,2016-04-30,0.10402781648746606,12,20
14,2016-03-01,2016-05-31,0.16223967390682914,17,20
15,2016-04-01,2016-06-30,0.2155209365414351,18,20
16,2016-05-01,2016-07-31,-0.10379043801243726,19,20
17,2016-06-01,2016-08-31,-0.11775290552723108,21,20
18,2016-07-01,2016-09-30,-0.19160518279037714,21,20
19,2016-08-01,2016-10-31,-0.12732962848640264,20,20
20,2016-09-01,2016-11-30,-0.21754509846191142,17,20
21,2016-10-01,2016-12-31,0.1418272267894167,16,20
22,2016-11-01,2017-01-31,0.11096739431002321,19,20
23,2016-12-01,2017-02-28,0.0,0,20
24,2017-01-01,2017-03-31,-0.0034385792857299933,12,20
25,2017-02-01,2017-04-30,-0.0793312949971002,6,20
26,2017-03-01,2017-05-31,-0.09267865687636204,12,20
27,2017-04-01,2017-06-30,-0.2749951841406145,6,20
28,2017-05-01,2017-07-31,0.012143738835042014,17,20
29,2017-06-01,2017-08-31,0.10118790708351336,16,20
30,2017-07-01,2017-09-30,0.03008447656769518,5,20
31,2017-08-01,2017-10-31,0.13497578511451316,5,20
32,2017-09-01,2017-11-30,-0.15089215782576992,12,20
33,2017-10-01,2017-12-31,0.03042749966788198,8,20
34,2017-11-01,2018-01-31,0.04554303331299158,18,20
35,2017-12-01,2018-02-28,0.21396518251205646,15,20
36,2018-01-01,2018-03-31,0.1015223704154114,18,20
37,2018-02-01,2018-04-30,0.0,0,20
38,2018-03-01,2018-05-31,0.1548567431754049,16,20
39,2018-04-01,2018-06-30,0.13232303570597317,16,20
40,2018-05-01,2018-07-31,0.04711075764063036,10,20
41,2018-06-01,2018-08-31,-0.1133328490360368,7,20
42,2018-07-01,2018-09-30,0.19371162276824236,12,20
43,2018-08-01,2018-10-31,-0.005309254560635502,6,20
44,2018-09-01,2018-11-30,0.0798124196990143,1,20
45,2018-10-01,2018-12-31,-0.055460798050238985,17,20
46,2018-11-01,2019-01-31,0.20060480328060612,11,20
47,2018-12-01,2019-02-28,0.2626765352913952,13,20
48,2019-01-01,2019-03-31,0.454650590238326,9,20
49,2019-02-01,2019-04-30,0.19310718901946933,12,20
50,2019-03-01,2019-05-31,0.1944084397604356,13,20
51,2019-04-01,2019-06-30,0.18402934794563774,17,20
52,2019-05-01,2019-07-31,-0.09394516732051428,17,20
53,2019-06-01,2019-08-31,0.11927732433251724,21,20
54,2019-07-01,2019-09-30,0.16094405556541913,10,20
55,2019-08-01,2019-10-31,-0.010581899122864332,16,20
56,2019-09-01,2019-11-30,0.058821682342269116,13,20
57,2019-10-01,2019-12-31,0.05717568598715524,6,20
