fold,start,end,sharpe,trades,pairs
0,2024-05-01,2024-07-31,-0.22760489275719412,26,20
1,2024-08-01,2024-10-31,0.19229061012455442,29,20
2,2024-11-01,2025-01-31,-0.17895913666433386,25,20
3,2025-02-01,2025-04-30,0.18037492496801577,24,20
4,2025-05-01,2025-07-31,0.11958656892136123,29,20
5,2025-08-01,2025-10-31,0.13565200105546882,11,20
