date,pnl,total_capital,daily_return
2015-01-02,0.0,1000000.0,0.0
2015-01-05,0.0,1000000.0,0.0
2015-01-06,-6557.586423874051,1000000.0,-0.006557586423874051
2015-01-07,-62.04671096802743,993442.413576126,-6.245627337841952e-05
2015-01-08,7467.159580230661,993380.366865158,0.0075169188251575925
2015-01-09,-5303.155736923255,1000847.5264453887,-0.005298664978228951
2015-01-12,-4194.317485809364,995544.3707084655,-0.004213089450573193
2015-01-13,-2162.1763916015175,991350.0532226561,-0.0021810422913407512
2015-01-14,-3426.4157562255964,989187.8768310546,-0.0034638675184762713
2015-01-15,-1272.0783004760783,985761.461074829,-0.001290452458030833
2015-01-16,3010.734127044759,984489.3827743529,0.0030581682034602764
2015-01-20,2384.1943626404895,987500.1169013977,0.0024143737523005804
2015-01-21,1730.2020950319195,989884.3112640382,0.001747883136790529
2015-01-22,11558.301029204997,991614.5133590702,0.011656042618871654
2015-01-23,-576.7347288130999,1003172.8143882751,-0.0005749106440496865
2015-01-26,-14419.472189903212,1002596.0796594621,-0.014382135021713705
2015-01-27,-26742.794855117776,988176.6074695588,-0.027062768591131214
2015-01-28,-1717.044883727874,961433.812614441,-0.0017859210495818623
2015-01-29,-3615.0930671693286,959716.7677307131,-0.0037668332874055688
2015-01-30,1765.1761589050209,956101.6746635438,0.0018462222226796055
2015-02-02,9005.762294769433,1957866.8508224487,0.0045997828151522905
2015-02-03,-8183.415920257833,1966872.6131172183,-0.004160623248136168
2015-02-04,1896.8378906249222,1958689.1971969604,0.0009684220923561776
2015-02-05,6468.176048278846,1960586.0350875854,0.0032991033969034123
2015-02-06,-620.9208984375655,1967054.2111358643,-0.0003156602878163781
2015-02-09,-2570.2910995483944,1966433.2902374268,-0.001307082783997243
2015-02-10,4493.989913940516,1963862.9991378782,0.0022883418629066005
2015-02-11,4276.867141723528,1968356.9890518188,0.002172810707362462
2015-02-12,-1751.7035026547906,1972633.8561935422,-0.0008880023513511697
2015-02-13,-1783.6571444274734,1970882.1526908875,-0.0009050044630990281
2015-02-17,8363.60818648333,1969098.49554646,0.004247430083055485
2015-02-18,4350.569482386522,1977462.1037329433,0.0022000772981559335
2015-02-19,-8959.309689581403,1981812.6732153296,-0.004520765161444676
2015-02-20,-1642.635500073623,1972853.3635257483,-0.0008326191547951731
2015-02-23,304.3503497839047,1971210.7280256748,0.0001543976731948572
2015-02-24,-1243.341198980882,1971515.0783754587,-0.0006306526450740632
2015-02-25,2208.7359649539776,1970271.7371764777,0.001121031136608209
2015-02-26,632.9297213554503,1972480.4731414318,0.0003208800948723347
2015-02-27,5989.417650699665,1973113.4028627872,0.0030355161756083697
2015-03-02,2715.334812104543,2979102.820513487,0.0009114605892107208
2015-03-03,3615.3836916088712,2981818.1553255916,0.0012124762488120605
2015-03-04,-5774.332772493167,2985433.5390172005,-0.001934168922880818
2015-03-05,-3530.652050018152,2979659.206244707,-0.0011849180747310584
2015-03-06,-7471.3155937194115,2976128.554194689,-0.002510414270643318
2015-03-09,662.9072265624003,2968657.2386009693,0.0002233020430727822
2015-03-10,146.17839050287603,2969320.145827532,4.922958230296753e-05
2015-03-11,-1823.744266509962,2969466.3242180347,-0.0006141656672904746
2015-03-12,9544.090509414578,2967642.5799515247,0.003216051209768825
2015-03-13,-4390.453172683798,2977186.6704609394,-0.0014746986530085637
2015-03-16,6527.950334548877,2972796.2172882557,0.0021958956677170373
2015-03-17,2232.202550888057,2979324.1676228046,0.0007492311763674666
2015-03-18,-4488.293746948239,2981556.3701736927,-0.0015053526379200303
