date,pair,mark_pnl,target_notional,fold_id
2024-05-02,JNJ-PFE,0.0,250000.0,0
2024-05-03,JNJ-PFE,-1865.6720733642578,250000.0,0
2024-05-03,AAPL-INTC,0.0,250000.0,0
2024-05-03,AAPL-ADBE,0.0,250000.0,0
2024-05-06,JNJ-PFE,-5950.943729400635,250000.0,0
2024-05-06,AAPL-INTC,5439.74525642395,250000.0,0
2024-05-06,AAPL-ADBE,7788.31901550293,250000.0,0
2024-05-07,JNJ-PFE,-2243.411689758301,250000.0,0
2024-05-07,AAPL-INTC,1490.9974479675293,250000.0,0
2024-05-07,AAPL-ADBE,5465.704513549805,250000.0,0
2024-05-08,JNJ-PFE,-6446.730548858643,250000.0,0
2024-05-08,AAPL-INTC,-4818.0282554626465,250000.0,0
2024-05-08,AAPL-ADBE,2512.0306243896484,250000.0,0
2024-05-09,JNJ-PFE,-8260.974605560303,250000.0,0
2024-05-09,AAPL-INTC,-8312.170177459717,250000.0,0
2024-05-09,AAPL-ADBE,-4650.294937133789,250000.0,0
2024-05-10,JNJ-PFE,-6623.150854110718,250000.0,0
2024-05-10,AAPL-INTC,-7325.519216537476,250000.0,0
2024-05-10,AAPL-ADBE,-1804.7057189941406,250000.0,0
2024-05-13,JNJ-PFE,-8802.792663574219,250000.0,0
2024-05-13,AAPL-INTC,-9431.767919540405,250000.0,0
2024-05-13,AAPL-ADBE,-9090.927536010742,250000.0,0
2024-05-14,JNJ-PFE,-8038.265012741089,250000.0,0
2024-05-14,AAPL-INTC,-7703.75053024292,250000.0,0
2024-05-14,AAPL-ADBE,-15515.243515014648,250000.0,0
2024-05-15,JNJ-PFE,-10336.441299438477,250000.0,0
2024-05-15,AAPL-INTC,-11211.026853561401,250000.0,0
2024-05-15,AAPL-ADBE,-16148.227310180664,250000.0,0
2024-05-16,JNJ-PFE,-9090.186981201172,250000.0,0
2024-05-16,AAPL-INTC,-5314.571062088013,250000.0,0
2024-05-16,AAPL-ADBE,-17704.08253479004,250000.0,0
2024-05-17,AAPL-INTC,-7008.631113052368,250000.0,0
2024-05-17,AAPL-ADBE,-17492.994216918945,250000.0,0
2024-05-20,CL-KO,0.0,250000.0,0
2024-05-21,CL-KO,572.6208152770996,250000.0,0
2024-05-22,CL-KO,1345.132381439209,250000.0,0
2024-05-22,BAC-PYPL,0.0,250000.0,0
2024-05-22,JNJ-PFE,0.0,250000.0,0
2024-05-23,CL-KO,-1252.782600402832,250000.0,0
2024-05-23,BAC-PYPL,-780.6408042907715,250000.0,0
2024-05-23,UNP-UPS,0.0,250000.0,0
2024-05-24,CL-KO,-1179.2026824951172,250000.0,0
2024-05-24,BAC-PYPL,-2040.6521301269531,250000.0,0
2024-05-24,UNP-UPS,-653.8126831054688,250000.0,0
2024-05-28,CL-KO,-528.4174766540527,250000.0,0
2024-05-28,BAC-PYPL,1165.8231201171875,250000.0,0
2024-05-28,UNP-UPS,-1964.2585906982422,250000.0,0
2024-05-29,CL-KO,-353.0866241455078,250000.0,0
2024-05-29,BAC-PYPL,-1636.2670822143555,250000.0,0
2024-05-29,UNP-UPS,-7011.160339355469,250000.0,0
2024-05-29,AAPL-TXN,0.0,250000.0,0
2024-05-30,CL-KO,1088.1630325317383,250000.0,0
2024-05-30,BAC-PYPL,4486.65832901001,250000.0,0
2024-05-30,UNP-UPS,-3305.5162963867188,250000.0,0
2024-05-30,AAPL-TXN,612.0253601074219,250000.0,0
2024-05-31,BAC-PYPL,2563.8873176574707,250000.0,0
2024-05-31,UNP-UPS,-603.3725280761719,250000.0,0
2024-05-31,AAPL-TXN,-607.5722503662109,250000.0,0
2024-06-03,UNP-UPS,-581.8772277832031,250000.0,0
2024-06-03,AAPL-TXN,-2930.1241760253906,250000.0,0
2024-06-04,UNP-UPS,-5448.727935791016,250000.0,0
2024-06-04,AAPL-TXN,-3588.9170684814453,250000.0,0
2024-06-05,UNP-UPS,-1919.440933227539,250000.0,0
2024-06-05,AAPL-TXN,-594.4167938232422,250000.0,0
2024-06-06,UNP-UPS,-2124.9896240234375,250000.0,0
2024-06-06,AAPL-TXN,132.59396362304688,250000.0,0
2024-06-06,BAC-PYPL,0.0,250000.0,0
2024-06-06,MS-PYPL,0.0,250000.0,0
2024-06-06,AMZN-NKE,0.0,250000.0,0
2024-06-07,AAPL-TXN,-1580.087646484375,250000.0,0
2024-06-07,BAC-PYPL,-179.25977325439453,250000.0,0
2024-06-07,MS-PYPL,-743.3473815917969,250000.0,0
2024-06-07,AMZN-NKE,-1227.6226806640625,250000.0,0
2024-06-10,BAC-PYPL,306.6364517211914,250000.0,0
2024-06-10,MS-PYPL,-738.5006256103516,250000.0,0
2024-06-10,AMZN-NKE,-3497.835418701172,250000.0,0
