A,B,joined_sh,joined_ret
sp500-12m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.20713160034950767,0.014938003006330636
core-12m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.20555615602233587,0.0117157227129995
sp500-12m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,0.20336433726555062,0.009384370817647624
sp500-12m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,0.20189034842293277,0.012293381651035485
core-12m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,0.19866380473653122,0.010302588006828373
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_noscreen,0.19865449145096245,0.012960940878980587
sp500-12m/same_sector_slide1m_bd7,core-2m/same_sector_slide3m_bd7,0.19546703941938443,0.009453021278562134
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.19039223558174417,0.017193704199563852
sp500-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,0.18958304725276537,0.012071906983845259
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.1894746841769031,0.007427654474843592
core-12m/cross_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.18857639259202344,0.008145458045123944
sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,0.1877178628015959,0.01141939344281071
sp500-12m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,0.18686166483518876,0.00694558058401995
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,0.1858864633996889,0.01187910868082842
core-12m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_noscreen,0.18358398175623764,0.010290896534775773
core-12m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.18201031585129912,0.008122728139449009
core-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.1808607571798115,0.009166842715941393
sp500-2m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,0.1795562666952426,0.011618871179959944
sp500-12m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,0.1766688714349549,0.009194096103557526
sp500-12m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.1761900186530937,0.012937265804903286
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_noscreen,0.1758961685126444,0.011072989886485774
sp500-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.1740122580190185,0.011017470765155779
sp500-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_noscreen,0.17398828187361484,0.012311065012922362
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.17349922581649802,0.010615990222793182
sp500-2m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,0.17009554930903006,0.0099888572125852
core-12m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_bd7,0.16475286621904398,0.007198659058224877
sp500-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.16337837690412288,0.00857919554326636
core-12m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.15893331498428165,0.011526051425372441
sp500-12m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.15878793157041105,0.010175387968944304
core-12m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.15723672676675296,0.007807408806373273
sp500-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,0.1559345722403515,0.009222349978894017
sp500-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.1541865456154474,0.0074708661175661994
sp500-12m/cross_sector_slide1m_bd7,core-2m/cross_sector_slide3m_noscreen,0.15274455789594465,0.010285882733013386
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.15080546421434032,0.007307769868754766
core-2m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.14848004088316377,0.008465135496762376
sp500-12m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.145590680766852,0.009247464871997301
sp500-12m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.14389370384439612,0.008261792723347483
core-12m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_bd7,0.14279505434411727,0.006374409285181093
sp500-12m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,0.1405767648668912,0.006576596038630767
sp500-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.13966217465495728,0.008347936450677329
core-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.1376483437064907,0.008445719880876345
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.13639875850365793,0.0069824614755348065
sp500-12m/cross_sector_slide3m_noscreen,core-2m/same_sector_slide3m_noscreen,0.13610543548143758,0.008657914931180977
sp500-12m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,0.1356740592532159,0.005189833740486894
sp500-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,0.131280053683767,0.0058070339573983
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,0.13061132472083098,0.006762132395570819
core-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_bd7,0.12248478569091384,0.006090149955509138
sp500-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,0.12175575312892531,0.005600734147673814
core-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.11994032095254559,0.0068540251460450065
core-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.11652079052353596,0.007098827301877941
core-2m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.114390496738913,0.005671605537489776
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.11404262686747046,0.004934976541288494
sp500-12m/same_sector_slide3m_noscreen,core-2m/same_sector_slide3m_noscreen,0.11310825180958735,0.006788785615065751
core-2m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,0.10961584149325662,0.005739632404688333
sp500-12m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.10756724725254445,0.005757040122260482
core-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_noscreen,0.10644866747802337,0.005947762806162693
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_bd7,0.10584283793425868,0.004993561643139332
sp500-12m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,0.10404696991781223,0.004210022858526452
sp500-12m/same_sector_slide1m_bd7,core-2m/cross_sector_slide1m_bd7,0.10319278015940676,0.004465194230464276
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_bd7,0.1010226379842131,0.004556069786092509
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.1007363711098995,0.0045453624794294266
core-12m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.09706587275408189,0.004240803117763781
core-12m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.09617987460772226,0.002900806387902355
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,0.09347190145964611,0.003394991410062742
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,0.09134114742796166,0.0034730438805685715
core-12m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_noscreen,0.09092782735678995,0.004349354575531939
sp500-12m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,0.08894730909282038,0.003683548943763726
core-2m/cross_sector_slide1m_noscreen,core-2m/same_sector_slide1m_noscreen,0.08869343127604265,0.0037932254543224576
sp500-12m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,0.08755755696398157,0.0038634528224918974
sp500-12m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_bd7,0.0873328780648989,0.003613795540376552
sp500-12m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,0.08132675208873494,-0.005229656533619287
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,0.07811469920837652,0.0029153573075481943
sp500-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,0.07732993086983503,0.0026428132485324827
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,0.07618539231665766,0.0031010990030972962
sp500-12m/cross_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,0.07556260942578422,-0.0025742459914991577
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.07407497032357742,0.0029562794561618587
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_bd7,0.07366746216042327,0.002340850508660508
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.07158726112878748,0.0028991420183377193
sp500-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,0.07000388643329915,0.002457388212575684
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_noscreen,0.06996017433762984,-0.0013103372257881273
core-12m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,0.0699541307865387,0.0020939825563223826
core-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.06826112982539659,0.0023487114059635994
core-12m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.06544943948490842,0.001999286082595475
core-12m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,0.06416551545720536,0.0018838094438267782
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,0.05665948874944508,0.00175057534067804
sp500-12m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,0.0561384396711279,0.001744986901935075
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,0.055622886118170914,0.0016620740550255864
sp500-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.05376440206249293,0.0009338995037245334
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,0.05190184758008498,0.001323510684368956
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.05172106832833949,0.0013787758023318774
core-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.05168654826768341,-0.00030017325208535616
core-12m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.047067870737974346,0.0011682930008497516
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,0.0466493249575767,0.001003676704829526
sp500-12m/same_sector_slide1m_bd7,core-2m/same_sector_slide3m_noscreen,0.045620572448642115,0.0016978822089221523
core-12m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.04192217046874309,0.0008818887206919701
core-12m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.039477242088153876,0.0007399275334939448
core-12m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.035399983114071706,0.0003052178145315887
core-12m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,0.034963895602459424,0.00021319524886203033
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,0.03493579532484668,0.0006126448774627757
sp500-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,0.030469298449928565,-0.008302479928427763
sp500-12m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_noscreen,0.028043879018632693,-0.015149890562121859
core-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,0.024646969717097972,-0.008717906820713139
sp500-12m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.023140950678326062,-0.001766296169641235
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.022358775529250197,-0.011612546744322239
sp500-12m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,0.02235245886910647,-0.014590027061388611
core-12m/cross_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,0.021385100740854042,-0.00022249910662390792
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.021074137682367617,-0.008236577303104009
core-12m/cross_sector_slide1m_bd7,core-2m/same_sector_slide3m_bd7,0.013605389212509233,-0.00016823257384468437
core-12m/cross_sector_slide1m_bd7,core-2m/cross_sector_slide1m_bd7,0.012044641656826786,-0.0012423250294749666
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,0.011032191149257515,-0.001381160000058701
core-12m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.007938944787598531,-0.0017784476021376339
core-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,0.004854553113242577,-0.0019062373013959632
core-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,0.0035878074531820485,-0.001176270176825578
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.002766021785324327,-0.0021078321887437524
sp500-12m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,0.0007619466983592532,-0.01394941913471357
core-12m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,-0.00010484524400020955,-0.0010342363916679754
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,-0.0025093114306203894,-0.0013112075150024881
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,-0.00555412472578386,-0.0012701981412265527
core-2m/cross_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,-0.0075359254083952635,-0.0025515068289519993
core-12m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,-0.010567464965524654,-0.0015919116400932686
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.01175827784073603,-0.0019160717191823106
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,-0.012219445376727723,-0.021495827330447394
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.012542735925031866,-0.00391757917754072
sp500-2m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.013500431343757521,-0.011636667344485296
sp500-12m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.014100144881072123,-0.02117054377016305
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,-0.01513852016313606,-0.002092793245652125
core-12m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,-0.01782599432750219,-0.0018118510318113179
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,-0.018497299136834282,-0.01718766048451594
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.021950144834445705,-0.0023746211196594034
sp500-12m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,-0.022559732898633646,-0.005936584306898585
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,-0.027753652758596058,-0.0016994921507631044
sp500-12m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_noscreen,-0.029603160005108726,-0.025354488866532444
sp500-12m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.030570891416067135,-0.017519817612179134
sp500-12m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,-0.031021134333266902,-0.005996813310644078
sp500-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,-0.0333601957304996,-0.006475225727557566
core-2m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,-0.038804989795447935,-0.01402429460430601
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide1m_bd7,-0.039431205837547896,-0.004182037054518228
sp500-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.04221853694318389,-0.006202453746826308
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,-0.04306052041602123,-0.019916266398939775
sp500-12m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,-0.04411000378742887,-0.0046692314472127185
core-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_noscreen,-0.04411850746269665,-0.006970750234986345
sp500-2m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.048092808161883376,-0.01765723718113623
core-2m/cross_sector_slide1m_noscreen,core-2m/same_sector_slide3m_noscreen,-0.049466734095064156,-0.006998204513164153
sp500-12m/cross_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,-0.05258294040354615,-0.027890702522222876
core-12m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,-0.053177716706195755,-0.003355779131265857
core-12m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,-0.05393987275746069,-0.003723573442537509
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,-0.05563996557929831,-0.004419312559985555
sp500-12m/cross_sector_slide3m_noscreen,core-2m/same_sector_slide3m_bd7,-0.05626140737215644,-0.009234351480289348
core-2m/same_sector_slide1m_bd7,core-2m/same_sector_slide1m_noscreen,-0.05992138581247632,-0.005489279094793509
core-12m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,-0.06158979727570366,-0.004722869413453612
sp500-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.061887329447786396,-0.005586822941305081
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,-0.06298527037238436,-0.00369207768597406
core-12m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.06362743458253957,-0.004471470483712214
sp500-12m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,-0.06461946339942444,-0.017568370204659046
core-2m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,-0.06478706979407979,-0.036474760221725244
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.06679387759752474,-0.029492352136151846
core-12m/cross_sector_slide1m_bd7,core-2m/same_sector_slide3m_noscreen,-0.06707731419792577,-0.004862989724991218
core-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,-0.06832275864188223,-0.007024853313650303
sp500-12m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,-0.0709411667494949,-0.011204041021941303
core-12m/cross_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.07262747580718501,-0.005569943834640778
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,-0.07293805172229804,-0.03044693236290641
core-12m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,-0.07445074426123496,-0.004866434068878789
sp500-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.07448347509663143,-0.010560583744538388
sp500-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,-0.0768978895618269,-0.02872546058799914
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.07756667230584469,-0.0599047371157009
core-2m/same_sector_slide1m_noscreen,core-2m/same_sector_slide3m_noscreen,-0.08190681095867627,-0.010133666107335593
core-2m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.08517038183261363,-0.03748112457752697
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,-0.08942128509030209,-0.010545540775561224
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,-0.09340600910595091,-0.030900364100580592
core-2m/cross_sector_slide1m_noscreen,core-2m/same_sector_slide1m_bd7,-0.09490215352664419,-0.007745594955770296
core-2m/same_sector_slide1m_noscreen,core-2m/same_sector_slide3m_bd7,-0.09602521843102288,-0.008236167311027031
core-12m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,-0.09765199914447024,-0.007984982329307288
sp500-12m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.0979073629787027,-0.040908189744485804
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,-0.10952945763915448,-0.020887133538964632
core-2m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,-0.11215495052421406,-0.010443841892738703
core-12m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,-0.11333390062165212,-0.006978977919871077
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,-0.11370164794494704,-0.008275553431519223
core-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.11581476034453186,-0.012061761663063409
sp500-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.12692377257361467,-0.016638190713007494
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,-0.13201552882437628,-0.04149178450574351
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,-0.13245536939638322,-0.009161031705420397
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,-0.13416122626445906,-0.034780462566858426
sp500-12m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,-0.1344910644723346,-0.012120272345131956
core-2m/same_sector_slide1m_bd7,core-2m/same_sector_slide3m_bd7,-0.13468994186933486,-0.008866073961639276
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.13591436559139297,-0.006796941211896779
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,-0.1376204896368821,-0.011189041325926907
core-12m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,-0.13782891519783938,-0.012377696696073848
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,-0.1379135077788885,-0.040094326569785024
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.13968880676721493,-0.04221688732576199
core-12m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,-0.14030893600943226,-0.035138626546825605
core-2m/cross_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.14365796401441422,-0.012975857887221354
core-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,-0.1439235621063192,-0.012230116348979659
sp500-12m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,-0.16303584049478195,-0.048062962103247876
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,-0.1640918926164605,-0.04839364451564106
core-12m/cross_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,-0.16640358336774028,-0.008973357713928487
core-12m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,-0.16662527105212965,-0.011420172509776649
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.17066923903039832,-0.04860403421536199
core-2m/cross_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,-0.17085125687848726,-0.05018255719720386
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.17383833161428,-0.015177690660448051
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_noscreen,-0.17470676436410537,-0.027759153932383575
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_bd7,-0.17717104686020765,-0.016633295990473206
sp500-12m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.180019869939766,-0.02290816715629964
core-2m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.18208431263921968,-0.01332556622783485
core-12m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,-0.18938122060089294,-0.014761715508412276
core-12m/cross_sector_slide1m_noscreen,core-2m/same_sector_slide3m_noscreen,-0.19017755316514703,-0.016395884309078658
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,-0.19117488605253424,-0.0125117518581914
core-12m/cross_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.19356808592473262,-0.04050494230044142
core-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,-0.1944620289037406,-0.014945369497941808
core-12m/cross_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,-0.19589938121457812,-0.05660945590800441
core-2m/cross_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.1960389715118081,-0.049683550740308904
core-12m/cross_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,-0.19811241872631605,-0.05173616161676344
core-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,-0.2002524056569739,-0.042300788583048685
core-2m/cross_sector_slide3m_noscreen,core-2m/same_sector_slide3m_noscreen,-0.20188755656080754,-0.04819236869757837
core-2m/same_sector_slide1m_bd7,core-2m/same_sector_slide3m_noscreen,-0.20872095983142822,-0.015745866171331512
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,-0.2106688201825782,-0.0140884226892676
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.21593829478161033,-0.03611325544183008
core-2m/same_sector_slide3m_noscreen,core-2m/same_sector_slide3m_bd7,-0.21789380970778427,-0.022849687083364257
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,-0.2256586310539165,-0.05367410050738628
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,-0.22617854309834778,-0.017595623449757625
core-2m/cross_sector_slide3m_noscreen,core-2m/same_sector_slide3m_bd7,-0.23025864209533325,-0.058954493309264014
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,-0.23097927483137276,-0.00850619886452506
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,-0.23217631939791517,-0.01789911901388643
core-12m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.2374417194962867,-0.01584006112836054
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.2402933055178627,-0.06066279431142933
core-12m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.2499346500597265,-0.058803995322868174
core-12m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,-0.2524286570249855,-0.00949287683254385
core-12m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,-0.2566304113032455,-0.06709643597318135
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_noscreen,-0.2591419126646536,-0.016055098370669364
core-2m/cross_sector_slide1m_noscreen,core-2m/same_sector_slide3m_bd7,-0.2593941265209533,-0.022701251449354264
core-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,-0.2668828005749199,-0.020085076043404614
